COG	Gene.ID	Locus.Tag	Gene.Product.Name	Genome.ID	Genome.Name	Batch1	Start.Coord	End.Coord	NCBI.Biosample.Accession	Gene_Product	Cat
COG0055	2654390790	Ga0104391_108161	 ATP synthase F1 subcomplex beta subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	159809	161215	SAMN05216513	FoF1-type ATP synthase, beta subunit	C
COG0056	2654390792	Ga0104391_108163	 ATP synthase F1 subcomplex alpha subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	162160	163716	SAMN05216513	FoF1-type ATP synthase, alpha subunit	C
COG0057	2654390033	Ga0104391_104231	 glyceraldehyde-3-phosphate dehydrogenase (NAD+)	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	251401	252402	SAMN05216513	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G
COG0057	2654392221	Ga0104391_1298	 glyceraldehyde-3-phosphate dehydrogenase (NAD+)	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	6050	7060	SAMN05216513	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	G
COG0058	2654389295	Ga0104391_10270	starch phosphorylase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	78555	81008	SAMN05216513	Glucan phosphorylase	G
COG0059	2654391697	Ga0104391_11733	 ketol-acid reductoisomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	25215	26204	SAMN05216513	Ketol-acid reductoisomerase	E H
COG0060	2654390736	Ga0104391_108106	 Isoleucyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	106782	109577	SAMN05216513	Isoleucyl-tRNA synthetase	J
COG0061	2654389321	Ga0104391_10296	NAD+ kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	113504	114310	SAMN05216513	NAD kinase	H
COG0063	2654389047	Ga0104391_101148	yjeF C-terminal region, hydroxyethylthiazole kinase-related	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	160601	161437	SAMN05216513	NAD(P)H-hydrate repair enzyme Nnr, NAD(P)H-hydrate dehydratase domain	F
COG0064	2654390621	Ga0104391_107190	 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	184137	185567	SAMN05216513	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	J
COG0065	2654390307	Ga0104391_10675	3-isopropylmalate/(R)-2-methylmalate dehydratase large subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	71961	73343	SAMN05216513	Homoaconitase/3-isopropylmalate dehydratase large subunit	E
COG0066	2654390308	Ga0104391_10676	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	73343	73930	SAMN05216513	3-isopropylmalate dehydratase small subunit	E
COG0069	2654390735	Ga0104391_108105	glutamate synthase (NADPH/NADH) large chain	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	101908	106413	SAMN05216513	Glutamate synthase domain 2	E
COG0071	2654389585	Ga0104391_10332	 heat shock protein Hsp20	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	36807	37238	SAMN05216513	Molecular chaperone IbpA, HSP20 family	O
COG0071	2654391074	Ga0104391_110106	HSP20 family protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	126383	126790	SAMN05216513	Molecular chaperone IbpA, HSP20 family	O
COG0072	2654391882	Ga0104391_11959	 phenylalanyl-tRNA synthetase beta subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	55421	57841	SAMN05216513	Phenylalanyl-tRNA synthetase beta subunit	J
COG0073	2654388977	Ga0104391_10178	tRNA-binding protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	88540	89154	SAMN05216513	tRNA-binding EMAP/Myf domain	J
COG0074	2654388919	Ga0104391_10118	Succinyl-CoA synthetase, alpha subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	21168	24176	SAMN05216513	Succinyl-CoA synthetase, alpha subunit	C
COG0074	2654388907	Ga0104391_1016	FdrA protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	4810	6564	SAMN05216513	Succinyl-CoA synthetase, alpha subunit	C
COG0075	2654388912	Ga0104391_10111	(S)-ureidoglycine-glyoxylate aminotransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	11442	12656	SAMN05216513	Archaeal aspartate aminotransferase or a related aminotransferase, includes purine catabolism protein PucG	E F
COG0076	2654391329	Ga0104391_11315	 glutamate decarboxylase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	16122	17516	SAMN05216513	Glutamate or tyrosine decarboxylase or a related PLP-dependent protein	E
COG0077	2654390497	Ga0104391_10766	 prephenate dehydratase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	63262	64143	SAMN05216513	Prephenate dehydratase	E
COG0078	2654391952	Ga0104391_12060	 ornithine carbamoyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	61763	62776	SAMN05216513	Ornithine carbamoyltransferase	E
COG0078	2654391391	Ga0104391_11378	 ornithine carbamoyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	81302	82321	SAMN05216513	Ornithine carbamoyltransferase	E
COG0079	2654391167	Ga0104391_11174	histidinol-phosphate aminotransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	77122	78180	SAMN05216513	Histidinol-phosphate/aromatic aminotransferase or cobyric acid decarboxylase	E
COG0080	2654389353	Ga0104391_102128	 LSU ribosomal protein L11P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	143984	144406	SAMN05216513	Ribosomal protein L11	J
COG0081	2654389354	Ga0104391_102129	 LSU ribosomal protein L1P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	144507	145196	SAMN05216513	Ribosomal protein L1	J
COG0082	2654390493	Ga0104391_10762	 chorismate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	59165	60331	SAMN05216513	Chorismate synthase	E
COG0083	2654390401	Ga0104391_106169	 homoserine kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	173118	173987	SAMN05216513	Homoserine kinase	E
COG0084	2654389092	Ga0104391_101193	TatD DNase family protein	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	215914	216684	SAMN05216513	Tat protein secretion system quality control protein TatD (DNase activity)	N
COG0085	2654391036	Ga0104391_11067	 DNA-directed RNA polymerase subunit beta	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	83426	87043	SAMN05216513	DNA-directed RNA polymerase, beta subunit/140 kD subunit	K
COG0086	2654391035	Ga0104391_11066	 DNA-directed RNA polymerase subunit beta'	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	79688	83338	SAMN05216513	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	K
COG0087	2654389790	Ga0104391_103241	 LSU ribosomal protein L3P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	251296	251925	SAMN05216513	Ribosomal protein L3	J
COG0088	2654389789	Ga0104391_103240	 LSU ribosomal protein L4P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	250643	251266	SAMN05216513	Ribosomal protein L4	J
COG0089	2654389788	Ga0104391_103239	 LSU ribosomal protein L23P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	250350	250643	SAMN05216513	Ribosomal protein L23	J
COG0090	2654389787	Ga0104391_103238	 LSU ribosomal protein L2P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	249477	250310	SAMN05216513	Ribosomal protein L2	J
COG0091	2654389785	Ga0104391_103236	 LSU ribosomal protein L22P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	248785	249132	SAMN05216513	Ribosomal protein L22	J
COG0092	2654389784	Ga0104391_103235	 SSU ribosomal protein S3P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	248115	248771	SAMN05216513	Ribosomal protein S3	J
COG0093	2654389780	Ga0104391_103231	 LSU ribosomal protein L14P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	246780	247148	SAMN05216513	Ribosomal protein L14	J
COG0094	2654389778	Ga0104391_103229	 LSU ribosomal protein L5P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	245866	246405	SAMN05216513	Ribosomal protein L5	J
COG0095	2654389384	Ga0104391_102159	lipoate-protein ligase A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	172309	173313	SAMN05216513	Lipoate-protein ligase A	H
COG0095	2654391313	Ga0104391_112108	lipoate-protein ligase A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	107763	108779	SAMN05216513	Lipoate-protein ligase A	H
COG0095	2654390027	Ga0104391_104225	octanoyl-[GcvH]:protein N-octanoyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	246296	247132	SAMN05216513	Lipoate-protein ligase A	H
COG0096	2654389776	Ga0104391_103227	 SSU ribosomal protein S8P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	245231	245629	SAMN05216513	Ribosomal protein S8	J
COG0097	2654389775	Ga0104391_103226	large subunit ribosomal protein L6	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	244663	245199	SAMN05216513	Ribosomal protein L6P/L9E	J
COG0098	2654389773	Ga0104391_103224	 SSU ribosomal protein S5P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	243728	244228	SAMN05216513	Ribosomal protein S5	J
COG0099	2654389766	Ga0104391_103217	 SSU ribosomal protein S13P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	240115	240480	SAMN05216513	Ribosomal protein S13	J
COG0100	2654389765	Ga0104391_103216	 SSU ribosomal protein S11P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	239698	240087	SAMN05216513	Ribosomal protein S11	J
COG0101	2654388981	Ga0104391_10182	tRNA pseudouridine38-40 synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	92474	93211	SAMN05216513	tRNA U38,U39,U40 pseudouridine synthase TruA	J
COG0101	2654389758	Ga0104391_103209	tRNA pseudouridine38-40 synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	234590	235336	SAMN05216513	tRNA U38,U39,U40 pseudouridine synthase TruA	J
COG0102	2654391027	Ga0104391_11058	 LSU ribosomal protein L13P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	66327	66851	SAMN05216513	Ribosomal protein L13	J
COG0103	2654391026	Ga0104391_11057	 SSU ribosomal protein S9P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	65919	66311	SAMN05216513	Ribosomal protein S9	J
COG0104	2654390081	Ga0104391_10544	 Adenylosuccinate synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	45446	46738	SAMN05216513	Adenylosuccinate synthase	F
COG0106	2654391170	Ga0104391_11177	 1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	79456	80175	SAMN05216513	Phosphoribosylformimino-5-aminoimidazole carboxamide ribonucleotide (ProFAR) isomerase	E
COG0107	2654391171	Ga0104391_11178	 imidazole glycerol phosphate synthase subunit hisF	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	80172	80930	SAMN05216513	Imidazole glycerol phosphate synthase subunit HisF	E
COG0108	2654391355	Ga0104391_11342	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	46390	47565	SAMN05216513	3,4-dihydroxy-2-butanone 4-phosphate synthase	H
COG0110	2654389996	Ga0104391_104194	phosphonate metabolim protein, transferase hexapeptide repeat family	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	213908	214531	SAMN05216513	Acetyltransferase (isoleucine patch superfamily)	R
COG0110	2654390010	Ga0104391_104208	maltose O-acetyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	231499	232140	SAMN05216513	Acetyltransferase (isoleucine patch superfamily)	R
COG0110	2654389675	Ga0104391_103125	 chorismate mutase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	139357	140205	SAMN05216513	Acetyltransferase (isoleucine patch superfamily)	R
COG0111	2654389997	Ga0104391_104195	D-3-phosphoglycerate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	214626	215819	SAMN05216513	Phosphoglycerate dehydrogenase or related dehydrogenase	H
COG0111	2654391959	Ga0104391_1213	D-3-phosphoglycerate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	1557	2741	SAMN05216513	Phosphoglycerate dehydrogenase or related dehydrogenase	H
COG0111	2654389245	Ga0104391_10220	Phosphoglycerate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	18367	19311	SAMN05216513	Phosphoglycerate dehydrogenase or related dehydrogenase	H
COG0112	2654390851	Ga0104391_10949	glycine hydroxymethyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	44124	45368	SAMN05216513	Glycine/serine hydroxymethyltransferase	E
COG0115	2654391853	Ga0104391_11929	D-alanine transaminase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	26209	27066	SAMN05216513	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	E H
COG0115	2654389359	Ga0104391_102134	branched-chain amino acid aminotransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	146826	147845	SAMN05216513	Branched-chain amino acid aminotransferase/4-amino-4-deoxychorismate lyase	E H
COG0116	2654390451	Ga0104391_10719	putative N6-adenine-specific DNA methylase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	14847	16010	SAMN05216513	23S rRNA G2445 N2-methylase RlmL	J
COG0117	2654391353	Ga0104391_11340	 diaminohydroxyphosphoribosylaminopyrimidine deaminase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	44728	45804	SAMN05216513	Pyrimidine deaminase domain of riboflavin biosynthesis protein RibD	H
COG0118	2654391169	Ga0104391_11176	glutamine amidotransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	78836	79459	SAMN05216513	Imidazoleglycerol phosphate synthase glutamine amidotransferase subunit HisH	E
COG0119	2654390305	Ga0104391_10673	 2-isopropylmalate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	69399	70919	SAMN05216513	Isopropylmalate/homocitrate/citramalate synthases	E
COG0120	2654389799	Ga0104391_103250	 ribose-5-phosphate isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	260584	261258	SAMN05216513	Ribose 5-phosphate isomerase	G
COG0124	2654391990	Ga0104391_12134	 histidyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	36282	37580	SAMN05216513	Histidyl-tRNA synthetase	J
COG0125	2654389367	Ga0104391_102142	dTMP kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	155385	156032	SAMN05216513	Thymidylate kinase	F
COG0126	2654390034	Ga0104391_104232	 phosphoglycerate kinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	252502	253692	SAMN05216513	3-phosphoglycerate kinase	G
COG0127	2654391890	Ga0104391_11967	non-canonical purine NTP pyrophosphatase, RdgB/HAM1 family/ribonuclease PH,TIGR01966	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	63462	64814	SAMN05216513	Inosine/xanthosine triphosphate pyrophosphatase, all-alpha NTP-PPase family	F
COG0128	2654390495	Ga0104391_10764	 3-phosphoshikimate 1-carboxyvinyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	61468	62757	SAMN05216513	5-enolpyruvylshikimate-3-phosphate synthase	E
COG0129	2654391700	Ga0104391_11736	dihydroxy-acid dehydratase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	28439	30127	SAMN05216513	Dihydroxyacid dehydratase/phosphogluconate dehydratase	G E
COG0130	2654391253	Ga0104391_11247	tRNA pseudouridine55 synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	53459	54385	SAMN05216513	tRNA U55 pseudouridine synthase TruB, may also work on U342 of tmRNA	J
COG0131	2654391168	Ga0104391_11175	 imidazoleglycerol-phosphate dehydratase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	78177	78770	SAMN05216513	Imidazoleglycerol phosphate dehydratase HisB	E
COG0133	2654390298	Ga0104391_10666	 tryptophan synthase, beta chain	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	63479	64672	SAMN05216513	Tryptophan synthase beta chain	E
COG0134	2654390296	Ga0104391_10664	 indole-3-glycerol phosphate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	62080	62838	SAMN05216513	Indole-3-glycerol phosphate synthase	E
COG0135	2654390297	Ga0104391_10665	 phosphoribosylanthranilate isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	62835	63482	SAMN05216513	Phosphoribosylanthranilate isomerase	E
COG0136	2654392017	Ga0104391_1226	 aspartate semialdehyde dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	7065	8117	SAMN05216513	Aspartate-semialdehyde dehydrogenase	E
COG0137	2654391029	Ga0104391_11060	 argininosuccinate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	67180	68394	SAMN05216513	Argininosuccinate synthase	E
COG0138	2654389463	Ga0104391_102241	 IMP cyclohydrolase /phosphoribosylaminoimidazolecarboxamide formyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	260698	262233	SAMN05216513	AICAR transformylase/IMP cyclohydrolase PurH	F
COG0139	2654391172	Ga0104391_11179	 phosphoribosyl-ATP pyrophosphatase /phosphoribosyl-AMP cyclohydrolase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	80969	81601	SAMN05216513	Phosphoribosyl-AMP cyclohydrolase	E
COG0141	2654391166	Ga0104391_11173	histidinol dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	75845	77125	SAMN05216513	Histidinol dehydrogenase	E
COG0142	2654390340	Ga0104391_106108	geranylgeranyl diphosphate synthase, type II	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	101480	102376	SAMN05216513	Geranylgeranyl pyrophosphate synthase	H
COG0142	2654391045	Ga0104391_11076	heptaprenyl diphosphate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	95423	96409	SAMN05216513	Geranylgeranyl pyrophosphate synthase	H
COG0142	2654390145	Ga0104391_105108	heptaprenyl diphosphate synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	117321	118301	SAMN05216513	Geranylgeranyl pyrophosphate synthase	H
COG0143	2654391773	Ga0104391_11811	 methionyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	9617	11620	SAMN05216513	Methionyl-tRNA synthetase	J
COG0144	2654391529	Ga0104391_11518	NOL1/NOP2/sun family putative RNA methylase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	11720	13087	SAMN05216513	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	J
COG0144	2654391053	Ga0104391_11084	16S rRNA (cytosine967-C5)-methyltransferase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	106384	107742	SAMN05216513	16S rRNA C967 or C1407 C5-methylase, RsmB/RsmF family	J
COG0145	2654389809	Ga0104391_1047	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	6993	9113	SAMN05216513	N-methylhydantoinase A/oxoprolinase/acetone carboxylase, beta subunit	E Q
COG0147	2654390293	Ga0104391_10661	 anthranilate synthase, component I	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	59036	60442	SAMN05216513	Anthranilate/para-aminobenzoate synthases component I	E H
COG0148	2654390036	Ga0104391_104234	enolase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	254624	255925	SAMN05216513	Enolase	G
COG0149	2654390035	Ga0104391_104233	 triosephosphate isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	253756	254511	SAMN05216513	Triosephosphate isomerase	G
COG0149	2654390846	Ga0104391_10944	 triosephosphate isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	41321	42013	SAMN05216513	Triosephosphate isomerase	G
COG0150	2654389461	Ga0104391_102239	 phosphoribosylformylglycinamidine cyclo-ligase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	259078	260124	SAMN05216513	Phosphoribosylaminoimidazole (AIR) synthetase	F
COG0151	2654389464	Ga0104391_102242	 phosphoribosylamine--glycine ligase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	262250	263536	SAMN05216513	Phosphoribosylamine-glycine ligase	F
COG0152	2654389456	Ga0104391_102234	 phosphoribosylaminoimidazole-succinocarboxamide synthase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	253670	254395	SAMN05216513	Phosphoribosylaminoimidazole-succinocarboxamide synthase	F
COG0153	2654391669	Ga0104391_1175	 galactokinase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	4046	5203	SAMN05216513	Galactokinase	G
COG0154	2654390622	Ga0104391_107191	 aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	185564	187036	SAMN05216513	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	J
COG0154	2654389982	Ga0104391_104180	amidase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	197908	199359	SAMN05216513	Asp-tRNAAsn/Glu-tRNAGln amidotransferase A subunit or related amidase	J
COG0159	2654390299	Ga0104391_10667	 tryptophan synthase, alpha chain	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	64669	65445	SAMN05216513	Tryptophan synthase alpha chain	E
COG0162	2654390365	Ga0104391_106133	 tyrosyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	127705	128967	SAMN05216513	Tyrosyl-tRNA synthetase	J
COG0164	2654389271	Ga0104391_10246	 RNase HII	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	48476	49240	SAMN05216513	Ribonuclease HII	L
COG0165	2654391030	Ga0104391_11061	argininosuccinate lyase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	68449	69828	SAMN05216513	Argininosuccinate lyase	E
COG0166	2654390655	Ga0104391_10825	 glucose-6-phosphate isomerase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	25720	27066	SAMN05216513	Glucose-6-phosphate isomerase	G
COG0167	2654390478	Ga0104391_10747	 dihydroorotate oxidase B, catalytic subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	44570	45493	SAMN05216513	Dihydroorotate dehydrogenase	F
COG0167	2654389551	Ga0104391_102329	 dihydroorotate oxidase B, catalytic subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	358462	359400	SAMN05216513	Dihydroorotate dehydrogenase	F
COG0168	2654390863	Ga0104391_10961	Trk-type K+ transport system, membrane component	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	54044	55450	SAMN05216513	Trk-type K+ transport system, membrane component	P
COG0168	2654389130	Ga0104391_101232	trk system potassium uptake protein TrkH	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	249443	250813	SAMN05216513	Trk-type K+ transport system, membrane component	P
COG0169	2654390490	Ga0104391_10759	 shikimate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	56119	56988	SAMN05216513	Shikimate 5-dehydrogenase	E
COG0169	2654389806	Ga0104391_1044	 shikimate dehydrogenase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	3312	4160	SAMN05216513	Shikimate 5-dehydrogenase	E
COG0171	2654389915	Ga0104391_104113	 NH(3)-dependent NAD(+) synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	126632	127456	SAMN05216513	NH3-dependent NAD+ synthetase	H
COG0172	2654390041	Ga0104391_1054	 seryl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	2692	3969	SAMN05216513	Seryl-tRNA synthetase	J
COG0173	2654391989	Ga0104391_12133	aspartyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	34495	36270	SAMN05216513	Aspartyl-tRNA synthetase	J
COG0174	2654391136	Ga0104391_11143	 L-glutamine synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	41307	42647	SAMN05216513	Glutamine synthetase	E
COG0177	2654390439	Ga0104391_1077	 DNA-(apurinic or apyrimidinic site) lyase /endonuclease III	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	4770	5426	SAMN05216513	Endonuclease III	L
COG0178	2654391230	Ga0104391_11224	 Excinuclease ABC subunit A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	25842	28658	SAMN05216513	Excinuclease UvrABC ATPase subunit	L
COG0178	2654391587	Ga0104391_11576	excinuclease ABC, A subunit	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	77306	79543	SAMN05216513	Excinuclease UvrABC ATPase subunit	L
COG0180	2654391884	Ga0104391_11961	 tryptophanyl-tRNA synthetase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	58240	59247	SAMN05216513	Tryptophanyl-tRNA synthetase	J
COG0184	2654391807	Ga0104391_11845	 SSU ribosomal protein S15P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	53049	53318	SAMN05216513	Ribosomal protein S15P/S13E	J
COG0185	2654389786	Ga0104391_103237	 SSU ribosomal protein S19P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	249156	249434	SAMN05216513	Ribosomal protein S19	J
COG0186	2654389781	Ga0104391_103232	 SSU ribosomal protein S17P	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	247209	247475	SAMN05216513	Ribosomal protein S17	J
COG0187	2654389283	Ga0104391_10258	 DNA topoisomerase IV subunit B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	61636	63663	SAMN05216513	DNA gyrase/topoisomerase IV, subunit B	L
COG0187	2654390073	Ga0104391_10536	 DNA gyrase subunit B	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	35673	37622	SAMN05216513	DNA gyrase/topoisomerase IV, subunit B	L
COG0188	2654389284	Ga0104391_10259	 DNA topoisomerase IV subunit A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	63675	66137	SAMN05216513	DNA gyrase/topoisomerase IV, subunit A	L
COG0188	2654390074	Ga0104391_10537	DNA gyrase subunit A	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	37646	40171	SAMN05216513	DNA gyrase/topoisomerase IV, subunit A	L
COG0190	2654390337	Ga0104391_106105	 methenyltetrahydrofolate cyclohydrolase /5,10-methylenetetrahydrofolate dehydrogenase (NADP+)	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	99077	99928	SAMN05216513	5,10-methylene-tetrahydrofolate dehydrogenase/Methenyl tetrahydrofolate cyclohydrolase	H
COG0191	2654390845	Ga0104391_10943	fructose-bisphosphate aldolase, class II/tagatose 1,6-diphosphate aldolase GatY/KbaY	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	40473	41321	SAMN05216513	Fructose/tagatose bisphosphate aldolase	G
COG0191	2654389003	Ga0104391_101104	 fructose-bisphosphate aldolase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	113533	114399	SAMN05216513	Fructose/tagatose bisphosphate aldolase	G
COG0191	2654392035	Ga0104391_12224	 fructose-bisphosphate aldolase	2651870318	Enterococcus casseliflavus NLAE-zl-C414	3	26965	27834	SAMN05216513	Fructose/tagatose bisphosphate aldolase	G
