COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord
COG0670	P	Integral_membrane_protein,_interacts_with_FtsH	8045534478	Ga0611950_01_660275_660961	FtsH-binding_integral_membrane_protein	8045533857	Enterococcus_faecalis_Wae7	660275	660961
COG0671	I	Membrane-associated_phospholipid_phosphatase<<>>COG1316	8045535263	Ga0611950_02_23278_24894	LCP_family_protein_required_for_cell_wall_assembly	8045533857	Enterococcus_faecalis_Wae7	23278	24894
COG0671	I	Membrane-associated_phospholipid_phosphatase	8045535963	Ga0611950_04_20815_21465	undecaprenyl-diphosphatase	8045533857	Enterococcus_faecalis_Wae7	20815	21465
COG0673	R	Predicted_dehydrogenase	8045535995	Ga0611950_04_52500_53465	predicted_dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	52500	53465
COG0673	R	Predicted_dehydrogenase	8045536175	Ga0611950_04_235769_236767	predicted_dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	235769	236767
COG0673	R	Predicted_dehydrogenase	8045534275	Ga0611950_01_431061_432080	myo-inositol_2-dehydrogenase/D-chiro-inositol_1-dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	431061	432080
COG0673	R	Predicted_dehydrogenase	8045533955	Ga0611950_01_88972_89886	virulence_factor	8045533857	Enterococcus_faecalis_Wae7	88972	89886
COG0673	R	Predicted_dehydrogenase	8045535036	Ga0611950_01_1233183_1234232	predicted_dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	1233183	1234232
COG0673	R	Predicted_dehydrogenase	8045534274	Ga0611950_01_430030_431037	myo-inositol_2-dehydrogenase/D-chiro-inositol_1-dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	430030	431037
COG0673	R	Predicted_dehydrogenase	8045534254	Ga0611950_01_407467_408426	predicted_dehydrogenase	8045533857	Enterococcus_faecalis_Wae7	407467	408426
COG0675	X	Transposase	8045536074	Ga0611950_04_143690_144760	putative_transposase	8045533857	Enterococcus_faecalis_Wae7	143690	144760
COG0681	U	Signal_peptidase_I	8045535422	Ga0611950_02_191818_192354	signal_peptidase_I	8045533857	Enterococcus_faecalis_Wae7	191818	192354
COG0681	U	Signal_peptidase_I	8045536019	Ga0611950_04_76482_77207	signal_peptidase_I	8045533857	Enterococcus_faecalis_Wae7	76482	77207
COG0681	U	Signal_peptidase_I	8045534672	Ga0611950_01_856281_856835	signal_peptidase_I	8045533857	Enterococcus_faecalis_Wae7	856281	856835
COG0681	U	Signal_peptidase_I	8045535167	Ga0611950_01_1369441_1369983	signal_peptidase_I	8045533857	Enterococcus_faecalis_Wae7	1369441	1369983
COG0682	M	Prolipoprotein_diacylglyceryltransferase	8045534603	Ga0611950_01_789000_789836	phosphatidylglycerol:prolipoprotein_diacylglycerol_transferase	8045533857	Enterococcus_faecalis_Wae7	789000	789836
COG0687	E	Spermidine/putrescine-binding_periplasmic_protein	8045535059	Ga0611950_01_1260816_1261880	putative_spermidine/putrescine_transport_system_substrate-binding_protein	8045533857	Enterococcus_faecalis_Wae7	1260816	1261880
COG0687	E	Spermidine/putrescine-binding_periplasmic_protein	8045534034	Ga0611950_01_169536_170609	spermidine/putrescine_transport_system_substrate-binding_protein	8045533857	Enterococcus_faecalis_Wae7	169536	170609
COG0690	U	Preprotein_translocase_subunit_SecE	8045533961	Ga0611950_01_93937_94107	preprotein_translocase_subunit_SecE	8045533857	Enterococcus_faecalis_Wae7	93937	94107
COG0691	O	tmRNA-binding_protein	8045534062	Ga0611950_01_199657_200121	SsrA-binding_protein	8045533857	Enterococcus_faecalis_Wae7	199657	200121
COG0692	L	Uracil_DNA_glycosylase	8045536110	Ga0611950_04_176764_177444	uracil-DNA_glycosylase	8045533857	Enterococcus_faecalis_Wae7	176764	177444
COG0693	V	Putative_intracellular_protease/amidase	8045536358	Ga0611950_05_158196_158876	putative_intracellular_protease/amidase	8045533857	Enterococcus_faecalis_Wae7	158196	158876
COG0695	O	Glutaredoxin	8045535743	Ga0611950_03_150613_150837	glutaredoxin-like_protein_NrdH	8045533857	Enterococcus_faecalis_Wae7	150613	150837
COG0695	O	Glutaredoxin	8045535888	Ga0611950_03_306807_307190	glutaredoxin	8045533857	Enterococcus_faecalis_Wae7	306807	307190
COG0697	G E R	Permease_of_the_drug/metabolite_transporter_(DMT)_superfamily	8045534332	Ga0611950_01_494974_495315	small_multidrug_resistance_pump	8045533857	Enterococcus_faecalis_Wae7	494974	495315
COG0698	G	Ribose_5-phosphate_isomerase_RpiB	8045534508	Ga0611950_01_685741_686169	galactose-6-phosphate_isomerase	8045533857	Enterococcus_faecalis_Wae7	685741	686169
COG0698	G	Ribose_5-phosphate_isomerase_RpiB	8045534509	Ga0611950_01_686195_686710	galactose-6-phosphate_isomerase	8045533857	Enterococcus_faecalis_Wae7	686195	686710
COG0701	S	Uncharacterized_membrane_protein_YraQ,_UPF0718_family	8045535081	Ga0611950_01_1282648_1283562	uncharacterized_membrane_protein_YraQ_(UPF0718_family)	8045533857	Enterococcus_faecalis_Wae7	1282648	1283562
COG0703	E	Shikimate_kinase	8045536196	Ga0611950_04_257723_258307	shikimate_kinase	8045533857	Enterococcus_faecalis_Wae7	257723	258307
COG0703	E	Shikimate_kinase	8045534781	Ga0611950_01_969229_969735	shikimate_kinase	8045533857	Enterococcus_faecalis_Wae7	969229	969735
COG0704	P	Phosphate_uptake_regulator	8045534597	Ga0611950_01_783601_784278	phosphate_transport_system_protein	8045533857	Enterococcus_faecalis_Wae7	783601	784278
COG0705	O	Membrane_associated_serine_protease,_rhomboid_family	8045533900	Ga0611950_01_38499_39209	rhomboid_protease_GluP	8045533857	Enterococcus_faecalis_Wae7	38499	39209
COG0706	M	Membrane_protein_insertase_Oxa1/YidC/SpoIIIJ,_required_for_the_localization_of_integral_membrane_proteins	8045534227	Ga0611950_01_372263_373195	YidC/Oxa1_family_membrane_protein_insertase	8045533857	Enterococcus_faecalis_Wae7	372263	373195
COG0706	M	Membrane_protein_insertase_Oxa1/YidC/SpoIIIJ,_required_for_the_localization_of_integral_membrane_proteins	8045536262	Ga0611950_05_45323_46150	YidC/Oxa1_family_membrane_protein_insertase	8045533857	Enterococcus_faecalis_Wae7	45323	46150
COG0707	M	UDP-N-acetylglucosamine:LPS_N-acetylglucosamine_transferase	8045536161	Ga0611950_04_220580_221671	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide)_pyrophosphoryl-undecaprenol_N-acetylglucosamine_transferase	8045533857	Enterococcus_faecalis_Wae7	220580	221671
COG0708	L	Exonuclease_III	8045533954	Ga0611950_01_88010_88765	exodeoxyribonuclease-3	8045533857	Enterococcus_faecalis_Wae7	88010	88765
COG0709	E	Selenophosphate_synthase	8045534107	Ga0611950_01_248026_249048	selenide,water_dikinase	8045533857	Enterococcus_faecalis_Wae7	248026	249048
COG0710	E	3-dehydroquinate_dehydratase	8045534621	Ga0611950_01_807962_808762	3-dehydroquinate_dehydratase-1	8045533857	Enterococcus_faecalis_Wae7	807962	808762
COG0711	C	FoF1-type_ATP_synthase,_membrane_subunit_b_or_b'	8045535784	Ga0611950_03_187471_187644	F0F1-type_ATP_synthase_membrane_subunit_b/b'	8045533857	Enterococcus_faecalis_Wae7	187471	187644
COG0711	C	FoF1-type_ATP_synthase,_membrane_subunit_b_or_b'	8045534065	Ga0611950_01_201551_202081	F-type_H+-transporting_ATPase_subunit_b	8045533857	Enterococcus_faecalis_Wae7	201551	202081
COG0711	C	FoF1-type_ATP_synthase,_membrane_subunit_b_or_b'	8045534991	Ga0611950_01_1190948_1192717	F0F1-type_ATP_synthase_membrane_subunit_b/b'	8045533857	Enterococcus_faecalis_Wae7	1190948	1192717
COG0712	C	FoF1-type_ATP_synthase,_delta_subunit	8045534066	Ga0611950_01_202068_202610	F-type_H+-transporting_ATPase_subunit_delta	8045533857	Enterococcus_faecalis_Wae7	202068	202610
COG0716	C	Flavodoxin	8045534318	Ga0611950_01_483179_483622	flavodoxin_short_chain	8045533857	Enterococcus_faecalis_Wae7	483179	483622
COG0716	C	Flavodoxin	8045534112	Ga0611950_01_251702_252166	flavodoxin_short_chain	8045533857	Enterococcus_faecalis_Wae7	251702	252166
COG0718	K	Conserved_DNA-binding_protein_YbaB_(function_unknown)	8045533910	Ga0611950_01_47793_48107	DNA-binding_YbaB/EbfC_family_protein	8045533857	Enterococcus_faecalis_Wae7	47793	48107
COG0718	K	Conserved_DNA-binding_protein_YbaB_(function_unknown)	8045534685	Ga0611950_01_865986_866684	DNA-binding_protein_YbaB	8045533857	Enterococcus_faecalis_Wae7	865986	866684
COG0719	O	Fe-S_cluster_assembly_scaffold_protein_SufB	8045534239	Ga0611950_01_382623_384017	Fe-S_cluster_assembly_protein_SufB	8045533857	Enterococcus_faecalis_Wae7	382623	384017
COG0719	O	Fe-S_cluster_assembly_scaffold_protein_SufB	8045534236	Ga0611950_01_379632_380918	Fe-S_cluster_assembly_protein_SufD	8045533857	Enterococcus_faecalis_Wae7	379632	380918
COG0721	J	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_C_subunit	8045535841	Ga0611950_03_252588_252893	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln)_amidotransferase_subunit_C	8045533857	Enterococcus_faecalis_Wae7	252588	252893
COG0725	P	ABC-type_molybdate_transport_system,_periplasmic_component	8045534880	Ga0611950_01_1073330_1074130	molybdate_transport_system_substrate-binding_protein	8045533857	Enterococcus_faecalis_Wae7	1073330	1074130
COG0726	M G	Peptidoglycan/xylan/chitin_deacetylase,_PgdA/CDA1_family	8045534501	Ga0611950_01_679295_680200	peptidoglycan/xylan/chitin_deacetylase_(PgdA/CDA1_family)	8045533857	Enterococcus_faecalis_Wae7	679295	680200
COG0730	P	Uncharacterized_membrane_protein_YfcA	8045535724	Ga0611950_03_132659_133438	uncharacterized_membrane_protein_YfcA	8045533857	Enterococcus_faecalis_Wae7	132659	133438
COG0732	V	Restriction_endonuclease_S_subunit	8045535481	Ga0611950_02_253683_254858	type_I_restriction_enzyme_S_subunit	8045533857	Enterococcus_faecalis_Wae7	253683	254858
COG0732	V	Restriction_endonuclease_S_subunit	8045535478	Ga0611950_02_250791_252020	type_I_restriction_enzyme_S_subunit	8045533857	Enterococcus_faecalis_Wae7	250791	252020
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	8045534215	Ga0611950_01_361153_361587	Fur_family_zinc_uptake_transcriptional_regulator	8045533857	Enterococcus_faecalis_Wae7	361153	361587
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	8045534763	Ga0611950_01_950794_951237	Fur_family_peroxide_stress_response_transcriptional_regulator	8045533857	Enterococcus_faecalis_Wae7	950794	951237
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	8045534821	Ga0611950_01_1006786_1007235	Fur_family_ferric_uptake_transcriptional_regulator	8045533857	Enterococcus_faecalis_Wae7	1006786	1007235
COG0736	I	Phosphopantetheinyl_transferase_(holo-ACP_synthase)	8045536014	Ga0611950_04_71868_72221	holo-[acyl-carrier_protein]_synthase	8045533857	Enterococcus_faecalis_Wae7	71868	72221
COG0737	V F	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family	8045535093	Ga0611950_01_1293966_1295348	2',3'-cyclic-nucleotide_2'-phosphodiesterase_(5'-nucleotidase_family)	8045533857	Enterococcus_faecalis_Wae7	1293966	1295348
COG0737	V F	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family	8045536318	Ga0611950_05_106924_110940	2',3'-cyclic-nucleotide_2'-phosphodiesterase/3'-nucleotidase/5'-nucleotidase	8045533857	Enterococcus_faecalis_Wae7	106924	110940
COG0737	V F	2',3'-cyclic-nucleotide_2'-phosphodiesterase/5'-_or_3'-nucleotidase,_5'-nucleotidase_family	8045535567	Ga0611950_02_348219_349772	2',3'-cyclic-nucleotide_2'-phosphodiesterase/3'-nucleotidase	8045533857	Enterococcus_faecalis_Wae7	348219	349772
COG0740	O	ATP-dependent_protease_ClpP,_protease_subunit	8045535884	Ga0611950_03_301244_301837	ATP-dependent_Clp_protease_protease_subunit	8045533857	Enterococcus_faecalis_Wae7	301244	301837
COG0742	J	16S_rRNA_G966_N2-methylase_RsmD	8045534181	Ga0611950_01_327451_328005	16S_rRNA_(guanine966-N2)-methyltransferase	8045533857	Enterococcus_faecalis_Wae7	327451	328005
COG0744	M	Membrane_carboxypeptidase_(penicillin-binding_protein)	8045535130	Ga0611950_01_1329031_1331367	penicillin-binding_protein_1A	8045533857	Enterococcus_faecalis_Wae7	1329031	1331367
COG0744	M	Membrane_carboxypeptidase_(penicillin-binding_protein)	8045535799	Ga0611950_03_203506_205692	penicillin-binding_protein_2A	8045533857	Enterococcus_faecalis_Wae7	203506	205692
COG0744	M	Membrane_carboxypeptidase_(penicillin-binding_protein)	8045534613	Ga0611950_01_797643_800012	penicillin-binding_protein	8045533857	Enterococcus_faecalis_Wae7	797643	800012
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045536220	Ga0611950_05_296_985	DNA-binding_response_OmpR_family_regulator	8045533857	Enterococcus_faecalis_Wae7	296	985
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045534649	Ga0611950_01_837800_838510	two-component_system_alkaline_phosphatase_synthesis_response_regulator_PhoP	8045533857	Enterococcus_faecalis_Wae7	837800	838510
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045535503	Ga0611950_02_280217_280882	DNA-binding_response_OmpR_family_regulator	8045533857	Enterococcus_faecalis_Wae7	280217	280882
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045535086	Ga0611950_01_1288633_1289337	two-component_system_response_regulator_VicR	8045533857	Enterococcus_faecalis_Wae7	1288633	1289337
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045534050	Ga0611950_01_187275_187994	two-component_system_response_regulator_VicR	8045533857	Enterococcus_faecalis_Wae7	187275	187994
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045536217	Ga0611950_04_284145_284831	DNA-binding_response_OmpR_family_regulator	8045533857	Enterococcus_faecalis_Wae7	284145	284831
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045535022	Ga0611950_01_1221771_1222490	two-component_system_OmpR_family_response_regulator	8045533857	Enterococcus_faecalis_Wae7	1221771	1222490
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045536260	Ga0611950_05_43632_44354	two-component_system_phosphate_regulon_response_regulator_OmpR	8045533857	Enterococcus_faecalis_Wae7	43632	44354
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045535647	Ga0611950_03_48461_49153	two-component_system_OmpR_family_response_regulator	8045533857	Enterococcus_faecalis_Wae7	48461	49153
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045534899	Ga0611950_01_1093672_1094355	DNA-binding_response_OmpR_family_regulator	8045533857	Enterococcus_faecalis_Wae7	1093672	1094355
COG0745	K T	DNA-binding_response_regulator,_OmpR_family,_contains_REC_and_winged-helix_(wHTH)_domain	8045536088	Ga0611950_04_153145_153819	DNA-binding_response_OmpR_family_regulator	8045533857	Enterococcus_faecalis_Wae7	153145	153819
COG0746	H	Molybdopterin-guanine_dinucleotide_biosynthesis_protein_A	8045534892	Ga0611950_01_1085228_1085803	molybdopterin-guanine_dinucleotide_biosynthesis_protein_A	8045533857	Enterococcus_faecalis_Wae7	1085228	1085803
COG0747	E	ABC-type_transport_system,_periplasmic_component	8045535397	Ga0611950_02_158918_160696	peptide/nickel_transport_system_substrate-binding_protein	8045533857	Enterococcus_faecalis_Wae7	158918	160696
COG0750	K O	Membrane-associated_protease_RseP,_regulator_of_RpoE_activity	8045534245	Ga0611950_01_390321_391589	regulator_of_sigma_E_protease	8045533857	Enterococcus_faecalis_Wae7	390321	391589
COG0751	J	Glycyl-tRNA_synthetase,_beta_subunit	8045534225	Ga0611950_01_369914_371998	glycyl-tRNA_synthetase_beta_chain	8045533857	Enterococcus_faecalis_Wae7	369914	371998
COG0752	J	Glycyl-tRNA_synthetase,_alpha_subunit	8045534224	Ga0611950_01_369004_369912	glycyl-tRNA_synthetase_alpha_chain	8045533857	Enterococcus_faecalis_Wae7	369004	369912
COG0753	P	Catalase	8045534754	Ga0611950_01_939666_941102	catalase	8045533857	Enterococcus_faecalis_Wae7	939666	941102
COG0756	V F	dUTPase	8045536299	Ga0611950_05_89871_90350	dUTP_pyrophosphatase	8045533857	Enterococcus_faecalis_Wae7	89871	90350
COG0758	L	Predicted_Rossmann_fold_nucleotide-binding_protein_DprA/Smf_involved_in_DNA_uptake	8045534699	Ga0611950_01_880728_881591	DNA_processing_protein	8045533857	Enterococcus_faecalis_Wae7	880728	881591
COG0759	M	Membrane-anchored_protein_YidD,_putatitve_component_of_membrane_protein_insertase_Oxa1/YidC/SpoIIIJ	8045534471	Ga0611950_01_654137_654439	putative_membrane_protein_insertion_efficiency_factor	8045533857	Enterococcus_faecalis_Wae7	654137	654439
COG0760	O	Parvulin-like_peptidyl-prolyl_isomerase	8045535804	Ga0611950_03_211176_212204	foldase_protein_PrsA	8045533857	Enterococcus_faecalis_Wae7	211176	212204
COG0762	O	Uncharacterized_conserved_protein_YggT,_Ycf19_family	8045536167	Ga0611950_04_226988_227197	YggT_family_protein	8045533857	Enterococcus_faecalis_Wae7	226988	227197
COG0764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl_carrier_protein)_dehydratase	8045535615	Ga0611950_03_16590_17024	3-hydroxyacyl-[acyl-carrier-protein]_dehydratase	8045533857	Enterococcus_faecalis_Wae7	16590	17024
COG0764	I	3-hydroxymyristoyl/3-hydroxydecanoyl-(acyl_carrier_protein)_dehydratase	8045533870	Ga0611950_01_10505_10930	3-hydroxyacyl-[acyl-carrier-protein]_dehydratase	8045533857	Enterococcus_faecalis_Wae7	10505	10930
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	8045535160	Ga0611950_01_1356880_1357545	putative_glutamine_transport_system_permease_protein	8045533857	Enterococcus_faecalis_Wae7	1356880	1357545
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	8045536056	Ga0611950_04_123279_124742	His/Glu/Gln/Arg/opine_family_amino_acid_ABC_transporter_permease_subunit	8045533857	Enterococcus_faecalis_Wae7	123279	124742
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	8045535973	Ga0611950_04_31153_31797	polar_amino_acid_transport_system_permease_protein	8045533857	Enterococcus_faecalis_Wae7	31153	31797
COG0765	E	ABC-type_amino_acid_transport_system,_permease_component	8045535159	Ga0611950_01_1356155_1356868	putative_glutamine_transport_system_permease_protein	8045533857	Enterococcus_faecalis_Wae7	1356155	1356868
COG0766	M	UDP-N-acetylglucosamine_enolpyruvyl_transferase	8045535109	Ga0611950_01_1308439_1309731	UDP-N-acetylglucosamine_1-carboxyvinyltransferase	8045533857	Enterococcus_faecalis_Wae7	1308439	1309731
COG0766	M	UDP-N-acetylglucosamine_enolpyruvyl_transferase	8045534072	Ga0611950_01_207563_208864	UDP-N-acetylglucosamine_1-carboxyvinyltransferase	8045533857	Enterococcus_faecalis_Wae7	207563	208864
COG0768	D M	Cell_division_protein_FtsI/penicillin-binding_protein_2	8045533890	Ga0611950_01_29106_31241	penicillin-binding_protein_2B	8045533857	Enterococcus_faecalis_Wae7	29106	31241
COG0768	D M	Cell_division_protein_FtsI/penicillin-binding_protein_2	8045534160	Ga0611950_01_305090_307132	penicillin-binding_protein	8045533857	Enterococcus_faecalis_Wae7	305090	307132
COG0768	D M	Cell_division_protein_FtsI/penicillin-binding_protein_2	8045536158	Ga0611950_04_215961_218189	penicillin-binding_protein_2X	8045533857	Enterococcus_faecalis_Wae7	215961	218189
COG0769	M	UDP-N-acetylmuramyl_tripeptide_synthase	8045534091	Ga0611950_01_226972_228324	UDP-N-acetylmuramyl_tripeptide_synthase	8045533857	Enterococcus_faecalis_Wae7	226972	228324
COG0769	M	UDP-N-acetylmuramyl_tripeptide_synthase	8045535787	Ga0611950_03_189401_190927	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine_ligase	8045533857	Enterococcus_faecalis_Wae7	189401	190927
COG0770	M	UDP-N-acetylmuramyl_pentapeptide_synthase	8045536012	Ga0611950_04_68013_69386	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligase	8045533857	Enterococcus_faecalis_Wae7	68013	69386
COG0771	M	UDP-N-acetylmuramoylalanine-D-glutamate_ligase	8045536160	Ga0611950_04_219205_220575	UDP-N-acetylmuramoylalanine--D-glutamate_ligase	8045533857	Enterococcus_faecalis_Wae7	219205	220575
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	8045534134	Ga0611950_01_278922_280109	rod_shape_determining_protein_RodA	8045533857	Enterococcus_faecalis_Wae7	278922	280109
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	8045534982	Ga0611950_01_1184203_1185378	cell_division_protein_FtsW	8045533857	Enterococcus_faecalis_Wae7	1184203	1185378
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	8045534981	Ga0611950_01_1183089_1184237	rod_shape_determining_protein_RodA	8045533857	Enterococcus_faecalis_Wae7	1183089	1184237
COG0772	D	Bacterial_cell_division_protein_FtsW,_lipid_II_flippase	8045534176	Ga0611950_01_320771_321979	cell_division_protein_FtsW	8045533857	Enterococcus_faecalis_Wae7	320771	321979
COG0773	M	UDP-N-acetylmuramate-alanine_ligase	8045534476	Ga0611950_01_658263_659600	UDP-N-acetylmuramate--alanine_ligase	8045533857	Enterococcus_faecalis_Wae7	658263	659600
COG0775	F H	Nucleoside_phosphorylase	8045536198	Ga0611950_04_259402_259992	adenosylhomocysteine_nucleosidase	8045533857	Enterococcus_faecalis_Wae7	259402	259992
COG0775	F H	Nucleoside_phosphorylase	8045533991	Ga0611950_01_122901_123596	adenosylhomocysteine_nucleosidase	8045533857	Enterococcus_faecalis_Wae7	122901	123596
COG0776	L	Bacterial_nucleoid_DNA-binding_protein	8045534797	Ga0611950_01_984326_984601	DNA-binding_protein_HU-beta	8045533857	Enterococcus_faecalis_Wae7	984326	984601
COG0777	I	Acetyl-CoA_carboxylase_beta_subunit	8045533872	Ga0611950_01_12364_13230	acetyl-CoA_carboxylase_carboxyl_transferase_subunit_beta	8045533857	Enterococcus_faecalis_Wae7	12364	13230
COG0778	C	Nitroreductase	8045535098	Ga0611950_01_1299914_1300648	FMN_reductase_(NADPH)	8045533857	Enterococcus_faecalis_Wae7	1299914	1300648
COG0778	C	Nitroreductase	8045535675	Ga0611950_03_83137_83772	nitroreductase	8045533857	Enterococcus_faecalis_Wae7	83137	83772
COG0778	C	Nitroreductase	8045535767	Ga0611950_03_172716_173333	nitroreductase	8045533857	Enterococcus_faecalis_Wae7	172716	173333
COG0779	J	Ribosome_maturation_factor_RimP	8045535013	Ga0611950_01_1209023_1209496	ribosome_maturation_factor_RimP	8045533857	Enterococcus_faecalis_Wae7	1209023	1209496
COG0781	K	Transcription_termination_factor_NusB	8045536142	Ga0611950_04_203208_203660	N_utilization_substance_protein_B	8045533857	Enterococcus_faecalis_Wae7	203208	203660
COG0782	K	Transcription_elongation_factor,_GreA/GreB_family	8045535555	Ga0611950_02_337203_337682	transcription_elongation_factor_GreA	8045533857	Enterococcus_faecalis_Wae7	337203	337682
COG0783	V P	DNA-binding_ferritin-like_protein_(oxidative_damage_protectant)	8045535277	Ga0611950_02_40709_41176	starvation-inducible_DNA-binding_protein	8045533857	Enterococcus_faecalis_Wae7	40709	41176
COG0787	M	Alanine_racemase	8045536015	Ga0611950_04_72251_73366	alanine_racemase	8045533857	Enterococcus_faecalis_Wae7	72251	73366
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045535694	Ga0611950_03_102164_102631	DNA-binding_transcriptional_MerR_regulator	8045533857	Enterococcus_faecalis_Wae7	102164	102631
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045534354	Ga0611950_01_525809_526192	MerR_family_glutamine_synthetase_transcriptional_repressor	8045533857	Enterococcus_faecalis_Wae7	525809	526192
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045535906	Ga0611950_03_320294_320713	DNA-binding_transcriptional_MerR_regulator	8045533857	Enterococcus_faecalis_Wae7	320294	320713
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045534293	Ga0611950_01_454284_455051	DNA-binding_transcriptional_MerR_regulator	8045533857	Enterococcus_faecalis_Wae7	454284	455051
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045536130	Ga0611950_04_195020_195796	DNA-binding_transcriptional_MerR_regulator	8045533857	Enterococcus_faecalis_Wae7	195020	195796
COG0789	K	DNA-binding_transcriptional_regulator,_MerR_family	8045534653	Ga0611950_01_841057_841812	DNA-binding_transcriptional_MerR_regulator	8045533857	Enterococcus_faecalis_Wae7	841057	841812
COG0793	O	C-terminal_processing_protease_CtpA/Prc,_contains_a_PDZ_domain	8045534671	Ga0611950_01_854829_856262	carboxyl-terminal_processing_protease	8045533857	Enterococcus_faecalis_Wae7	854829	856262
COG0796	M	Glutamate_racemase	8045535156	Ga0611950_01_1353424_1354245	glutamate_racemase	8045533857	Enterococcus_faecalis_Wae7	1353424	1354245
COG0799	J	Ribosomal_silencing_factor_RsfS,_regulates_association_of_30S_and_50S_subunits	8045533879	Ga0611950_01_17691_17840	ribosome_silencing_factor_RsfS/YbeB/iojap	8045533857	Enterococcus_faecalis_Wae7	17691	17840
COG0800	G	2-keto-3-deoxy-6-phosphogluconate_aldolase	8045535696	Ga0611950_03_103675_104322	2-dehydro-3-deoxyphosphogluconate_aldolase/(4S)-4-hydroxy-2-oxoglutarate_aldolase	8045533857	Enterococcus_faecalis_Wae7	103675	104322
COG0800	G	2-keto-3-deoxy-6-phosphogluconate_aldolase	8045535365	Ga0611950_02_127096_127749	2-dehydro-3-deoxyphosphogluconate_aldolase/(4S)-4-hydroxy-2-oxoglutarate_aldolase	8045533857	Enterococcus_faecalis_Wae7	127096	127749
COG0801	H	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase	8045536488	Ga0611950_06_21994_22479	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine_diphosphokinase	8045533857	Enterococcus_faecalis_Wae7	21994	22479
COG0802	J	tRNA_A37_threonylcarbamoyladenosine_biosynthesis_protein_TsaE	8045536112	Ga0611950_04_178741_179220	tRNA_threonylcarbamoyladenosine_biosynthesis_protein_TsaE	8045533857	Enterococcus_faecalis_Wae7	178741	179220
COG0803	P	ABC-type_Zn_uptake_system_ZnuABC,_Zn-binding_component_ZnuA	8045536313	Ga0611950_05_101259_102212	zinc_transport_system_substrate-binding_protein	8045533857	Enterococcus_faecalis_Wae7	101259	102212
COG0803	P	ABC-type_Zn_uptake_system_ZnuABC,_Zn-binding_component_ZnuA	8045534378	Ga0611950_01_553159_554085	ABC-type_Zn_uptake_system_ZnuABC_Zn-binding_protein_ZnuA	8045533857	Enterococcus_faecalis_Wae7	553159	554085
