COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord
COG0438	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	2896667324	Ga0263518_01_44161_45207	1,2-diacylglycerol-3-alpha-glucose_alpha-1,2-glucosyltransferase	2896667277	Enterococcus_faecium_16-346	44161	45207
COG0438	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	2896667325	Ga0263518_01_45224_46447	1,2-diacylglycerol_3-alpha-glucosyltransferase	2896667277	Enterococcus_faecium_16-346	45224	46447
COG0441	J	Threonyl-tRNA_synthetase	2896667354	Ga0263518_01_70319_72259	threonyl-tRNA_synthetase	2896667277	Enterococcus_faecium_16-346	70319	72259
COG0442	J	Prolyl-tRNA_synthetase	2896668128	Ga0263518_01_786445_788154	prolyl-tRNA_synthetase	2896667277	Enterococcus_faecium_16-346	786445	788154
COG0443	O	Molecular_chaperone_DnaK_(HSP70)	2896668100	Ga0263518_01_755536_757365	molecular_chaperone_DnaK	2896667277	Enterococcus_faecium_16-346	755536	757365
COG0446	I	NADPH-dependent_2,4-dienoyl-CoA_reductase,_sulfur_reductase,_or_a_related_oxidoreductase	2896667751	Ga0263518_01_434761_436113	NADPH-dependent_2,4-dienoyl-CoA_reductase/sulfur_reductase-like_enzyme	2896667277	Enterococcus_faecium_16-346	434761	436113
COG0449	M	Glucosamine_6-phosphate_synthetase,_contains_amidotransferase_and_phosphosugar_isomerase_domains	2896668081	Ga0263518_01_728703_730508	glucosamine--fructose-6-phosphate_aminotransferase_(isomerizing)	2896667277	Enterococcus_faecium_16-346	728703	730508
COG0450	V	Alkyl_hydroperoxide_reductase_subunit_AhpC_(peroxiredoxin)	2896667899	Ga0263518_01_571472_572035	peroxiredoxin_(alkyl_hydroperoxide_reductase_subunit_C)	2896667277	Enterococcus_faecium_16-346	571472	572035
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	2896667287	Ga0263518_01_6840_7787	UDP-glucose_4-epimerase	2896667277	Enterococcus_faecium_16-346	6840	7787
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	2896667987	Ga0263518_01_636421_637131	nucleoside-diphosphate-sugar_epimerase	2896667277	Enterococcus_faecium_16-346	636421	637131
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	2896667772	Ga0263518_01_451163_452116	nucleoside-diphosphate-sugar_epimerase	2896667277	Enterococcus_faecium_16-346	451163	452116
COG0454	K_R	N-acetyltransferase,_GNAT_superfamily_(includes_histone_acetyltransferase_HPA2)	2896667871	Ga0263518_01_545583_546095	GNAT_superfamily_N-acetyltransferase	2896667277	Enterococcus_faecium_16-346	545583	546095
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	2896668148	Ga0263518_01_806634_807176	ribosomal-protein-alanine_N-acetyltransferase	2896667277	Enterococcus_faecium_16-346	806634	807176
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	2896667408	Ga0263518_01_117642_118076	ribosomal_protein_S18_acetylase_RimI-like_enzyme	2896667277	Enterococcus_faecium_16-346	117642	118076
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	2896668147	Ga0263518_01_806163_806627	ribosomal-protein-alanine_N-acetyltransferase	2896667277	Enterococcus_faecium_16-346	806163	806627
COG0457	R	Tetratricopeptide_(TPR)_repeat	2896667537	Ga0263518_01_233897_235156	tetratricopeptide_(TPR)_repeat_protein	2896667277	Enterococcus_faecium_16-346	233897	235156
COG0458	E_F	Carbamoylphosphate_synthase_large_subunit	2896667798	Ga0263518_01_474113_476638	carbamoyl-phosphate_synthase_large_subunit	2896667277	Enterococcus_faecium_16-346	474113	476638
COG0458	E_F	Carbamoylphosphate_synthase_large_subunit	2896667797	Ga0263518_01_473454_474068	carbamoylphosphate_synthase_large_subunit	2896667277	Enterococcus_faecium_16-346	473454	474068
COG0461	F	Orotate_phosphoribosyltransferase	2896667803	Ga0263518_01_479116_479745	orotate_phosphoribosyltransferase	2896667277	Enterococcus_faecium_16-346	479116	479745
COG0473	C_E	Isocitrate/isopropylmalate_dehydrogenase	2896667995	Ga0263518_01_640445_640747	isocitrate/isopropylmalate_dehydrogenase	2896667277	Enterococcus_faecium_16-346	640445	640747
COG0474	P	Magnesium-transporting_ATPase_(P-type)	2896667491	Ga0263518_01_188120_190786	calcium-translocating_P-type_ATPase	2896667277	Enterococcus_faecium_16-346	188120	190786
COG0474	P	Magnesium-transporting_ATPase_(P-type)	2896667507	Ga0263518_01_207273_209141	cation-transporting_ATPase_E	2896667277	Enterococcus_faecium_16-346	207273	209141
COG0474	P	Magnesium-transporting_ATPase_(P-type)	2896667506	Ga0263518_01_206827_207258	magnesium-transporting_ATPase_(P-type)	2896667277	Enterococcus_faecium_16-346	206827	207258
COG0474	P	Magnesium-transporting_ATPase_(P-type)	2896667943	Ga0263518_01_604090_604395	magnesium-transporting_ATPase_(P-type)	2896667277	Enterococcus_faecium_16-346	604090	604395
COG0475	P	Kef-type_K+_transport_system,_membrane_component_KefB	2896667904	Ga0263518_01_574863_575408	Kef-type_K+_transport_system_membrane_component_KefB	2896667277	Enterococcus_faecium_16-346	574863	575408
COG0475	P	Kef-type_K+_transport_system,_membrane_component_KefB	2896667905	Ga0263518_01_575405_576013	Kef-type_K+_transport_system_membrane_component_KefB	2896667277	Enterococcus_faecium_16-346	575405	576013
COG0476	H	Molybdopterin_or_thiamine_biosynthesis_adenylyltransferase	2896667930	Ga0263518_01_595050_595421	molybdopterin/thiamine_biosynthesis_adenylyltransferase	2896667277	Enterococcus_faecium_16-346	595050	595421
COG0477	G_E_P_R	MFS_family_permease	2896667360	Ga0263518_01_78671_79867	MFS_family_permease	2896667277	Enterococcus_faecium_16-346	78671	79867
COG0477	G_E_P_R	MFS_family_permease	2896667754	Ga0263518_01_437244_438428	DHA1_family_tetracycline_resistance_protein-like_MFS_transporter	2896667277	Enterococcus_faecium_16-346	437244	438428
COG0477	G_E_P_R	MFS_family_permease	2896667826	Ga0263518_01_497903_499111	MFS_family_permease	2896667277	Enterococcus_faecium_16-346	497903	499111
COG0481	J	Translation_elongation_factor_EF-4,_membrane-bound_GTPase	2896667997	Ga0263518_01_642055_643890	GTP-binding_protein_LepA	2896667277	Enterococcus_faecium_16-346	642055	643890
COG0483	G	Archaeal_fructose-1,6-bisphosphatase_or_related_enzyme_of_inositol_monophosphatase_family	2896667660	Ga0263518_01_350961_351728	myo-inositol-1(or_4)-monophosphatase	2896667277	Enterococcus_faecium_16-346	350961	351728
COG0484	O	DnaJ-class_molecular_chaperone_with_C-terminal_Zn_finger_domain	2896668099	Ga0263518_01_754204_755385	molecular_chaperone_DnaJ	2896667277	Enterococcus_faecium_16-346	754204	755385
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	2896667546	Ga0263518_01_241998_243881	ATP-binding_cassette_subfamily_F_protein_uup	2896667277	Enterococcus_faecium_16-346	241998	243881
COG0491	R	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II	2896667689	Ga0263518_01_376332_376958	glyoxylase-like_metal-dependent_hydrolase_(beta-lactamase_superfamily_II)	2896667277	Enterococcus_faecium_16-346	376332	376958
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	2896667629	Ga0263518_01_316982_317563	xanthine_phosphoribosyltransferase	2896667277	Enterococcus_faecium_16-346	316982	317563
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	2896667742	Ga0263518_01_427291_427803	adenine_phosphoribosyltransferase	2896667277	Enterococcus_faecium_16-346	427291	427803
COG0505	E_F	Carbamoylphosphate_synthase_small_subunit	2896667796	Ga0263518_01_472373_473449	carbamoyl-phosphate_synthase_small_subunit	2896667277	Enterococcus_faecium_16-346	472373	473449
COG0508	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component	2896667656	Ga0263518_01_347462_349105	pyruvate_dehydrogenase_E2_component_(dihydrolipoamide_acetyltransferase)	2896667277	Enterococcus_faecium_16-346	347462	349105
COG0511	I	Biotin_carboxyl_carrier_protein	2896667335	Ga0263518_01_53786_54262	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein	2896667277	Enterococcus_faecium_16-346	53786	54262
COG0513	L	Superfamily_II_DNA_and_RNA_helicase	2896667776	Ga0263518_01_455402_456844	ATP-dependent_RNA_helicase_CshB	2896667277	Enterococcus_faecium_16-346	455402	456844
COG0514	L	Superfamily_II_DNA_helicase_RecQ	2896667663	Ga0263518_01_354782_355057	superfamily_II_DNA_helicase_RecQ	2896667277	Enterococcus_faecium_16-346	354782	355057
COG0514	L	Superfamily_II_DNA_helicase_RecQ	2896667530	Ga0263518_01_226409_227872	ATP-dependent_DNA_helicase_RecQ	2896667277	Enterococcus_faecium_16-346	226409	227872
COG0514	L	Superfamily_II_DNA_helicase_RecQ	2896667664	Ga0263518_01_355063_355755	ATP-dependent_DNA_helicase_RecQ	2896667277	Enterococcus_faecium_16-346	355063	355755
COG0514	L	Superfamily_II_DNA_helicase_RecQ	2896667662	Ga0263518_01_353986_354480	RecQ_family_ATP-dependent_DNA_helicase	2896667277	Enterococcus_faecium_16-346	353986	354480
COG0516	F	IMP_dehydrogenase/GMP_reductase	2896667651	Ga0263518_01_342223_343200	GMP_reductase	2896667277	Enterococcus_faecium_16-346	342223	343200
COG0528	F	Uridylate_kinase	2896668134	Ga0263518_01_792014_792736	uridylate_kinase	2896667277	Enterococcus_faecium_16-346	792014	792736
COG0531	E	Amino_acid_transporter	2896667773	Ga0263518_01_452185_453534	APA_family_basic_amino_acid/polyamine_antiporter	2896667277	Enterococcus_faecium_16-346	452185	453534
COG0531	E	Amino_acid_transporter	2896667919	Ga0263518_01_587854_589281	glutamate:gamma-aminobutyrate_antiporter	2896667277	Enterococcus_faecium_16-346	587854	589281
COG0532	J	Translation_initiation_factor_IF-2,_a_GTPase	2896668122	Ga0263518_01_777124_779430	translation_initiation_factor_IF-2	2896667277	Enterococcus_faecium_16-346	777124	779430
COG0533	J	tRNA_A37_threonylcarbamoyltransferase_TsaD	2896668146	Ga0263518_01_805150_806166	N6-L-threonylcarbamoyladenine_synthase	2896667277	Enterococcus_faecium_16-346	805150	806166
COG0536	L_D	GTPase_involved_in_cell_partioning_and_DNA_repair	2896667736	Ga0263518_01_420370_421683	GTP-binding_protein	2896667277	Enterococcus_faecium_16-346	420370	421683
COG0539	J	Ribosomal_protein_S1	2896667533	Ga0263518_01_229376_230605	small_subunit_ribosomal_protein_S1	2896667277	Enterococcus_faecium_16-346	229376	230605
COG0540	F	Aspartate_carbamoyltransferase,_catalytic_chain	2896667794	Ga0263518_01_470143_471069	aspartate_carbamoyltransferase_catalytic_subunit	2896667277	Enterococcus_faecium_16-346	470143	471069
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	2896668001	Ga0263518_01_646582_647865	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	2896667277	Enterococcus_faecium_16-346	646582	647865
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	2896667321	Ga0263518_01_39291_41525	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpE	2896667277	Enterococcus_faecium_16-346	39291	41525
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	2896668002	Ga0263518_01_647862_649190	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	2896667277	Enterococcus_faecium_16-346	647862	649190
COG0543	C_H	NAD(P)H-flavin_reductase	2896667800	Ga0263518_01_477198_477467	NAD(P)H-flavin_reductase	2896667277	Enterococcus_faecium_16-346	477198	477467
COG0543	C_H	NAD(P)H-flavin_reductase	2896667799	Ga0263518_01_476692_477159	NAD(P)H-flavin_reductase	2896667277	Enterococcus_faecium_16-346	476692	477159
COG0544	O	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_(trigger_factor)	2896668075	Ga0263518_01_723774_725063	trigger_factor	2896667277	Enterococcus_faecium_16-346	723774	725063
COG0546	C	Phosphoglycolate_phosphatase,_HAD_superfamily	2896668029	Ga0263518_01_676638_677261	HAD_superfamily_hydrolase_(TIGR01549_family)	2896667277	Enterococcus_faecium_16-346	676638	677261
COG0549	E	Carbamate_kinase	2896668142	Ga0263518_01_800016_800963	carbamate_kinase	2896667277	Enterococcus_faecium_16-346	800016	800963
COG0550	L	DNA_topoisomerase_IA	2896667564	Ga0263518_01_255551_257629	DNA_topoisomerase-1	2896667277	Enterococcus_faecium_16-346	255551	257629
COG0550	L	DNA_topoisomerase_IA	2896667818	Ga0263518_01_491354_493186	DNA_topoisomerase-3	2896667277	Enterococcus_faecium_16-346	491354	493186
COG0556	L	Excinuclease_UvrABC_helicase_subunit_UvrB	2896668096	Ga0263518_01_749341_751335	excinuclease_ABC_subunit_B	2896667277	Enterococcus_faecium_16-346	749341	751335
COG0561	H_R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	2896668247	Ga0263518_01_883964_884737	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	2896667277	Enterococcus_faecium_16-346	883964	884737
COG0561	H_R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	2896667358	Ga0263518_01_75963_76772	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	2896667277	Enterococcus_faecium_16-346	75963	76772
COG0561	H_R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	2896667940	Ga0263518_01_602081_602890	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	2896667277	Enterococcus_faecium_16-346	602081	602890
COG0564	J	Pseudouridylate_synthase,_23S_rRNA-_or_tRNA-specific	2896667790	Ga0263518_01_467148_468059	23S_rRNA_pseudouridine1911/1915/1917_synthase	2896667277	Enterococcus_faecium_16-346	467148	468059
COG0568	K	DNA-directed_RNA_polymerase,_sigma_subunit_(sigma70/sigma32)	2896667509	Ga0263518_01_211188_212297	RNA_polymerase_primary_sigma_factor	2896667277	Enterococcus_faecium_16-346	211188	212297
COG0569	T_P	Trk_K+_transport_system,_NAD-binding_component	2896667299	Ga0263518_01_19638_20303	trk_system_potassium_uptake_protein_TrkA	2896667277	Enterococcus_faecium_16-346	19638	20303
COG0575	I	CDP-diglyceride_synthetase	2896668130	Ga0263518_01_789651_790451	phosphatidate_cytidylyltransferase	2896667277	Enterococcus_faecium_16-346	789651	790451
COG0576	O	Molecular_chaperone_GrpE_(heat_shock_protein)	2896668101	Ga0263518_01_757416_757979	molecular_chaperone_GrpE	2896667277	Enterococcus_faecium_16-346	757416	757979
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	2896667843	Ga0263518_01_518452_519525	putative_ABC_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	518452	519525
COG0582	L_X	Integrase	2896668218	Ga0263518_01_860955_862160	integrase	2896667277	Enterococcus_faecium_16-346	860955	862160
COG0582	L_X	Integrase	2896668232	Ga0263518_01_870437_870649	integrase	2896667277	Enterococcus_faecium_16-346	870437	870649
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	2896667807	Ga0263518_01_481457_481627	DNA-binding_transcriptional_LysR_family_regulator	2896667277	Enterococcus_faecium_16-346	481457	481627
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	2896667365	Ga0263518_01_86682_87584	DNA-binding_transcriptional_LysR_family_regulator	2896667277	Enterococcus_faecium_16-346	86682	87584
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	2896667808	Ga0263518_01_481764_482369	DNA-binding_transcriptional_LysR_family_regulator	2896667277	Enterococcus_faecium_16-346	481764	482369
COG0584	I	Glycerophosphoryl_diester_phosphodiesterase	2896668227	Ga0263518_01_867474_868640	glycerophosphoryl_diester_phosphodiesterase	2896667277	Enterococcus_faecium_16-346	867474	868640
COG0587	L	DNA_polymerase_III,_alpha_subunit	2896667362	Ga0263518_01_80345_83659	DNA_polymerase-3_subunit_alpha	2896667277	Enterococcus_faecium_16-346	80345	83659
COG0588	G	Phosphoglycerate_mutase_(BPG-dependent)	2896668030	Ga0263518_01_677325_677993	2,3-bisphosphoglycerate-dependent_phosphoglycerate_mutase	2896667277	Enterococcus_faecium_16-346	677325	677993
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	2896667483	Ga0263518_01_181056_181412	nucleotide-binding_universal_stress_UspA_family_protein	2896667277	Enterococcus_faecium_16-346	181056	181412
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	2896667697	Ga0263518_01_384399_384833	nucleotide-binding_universal_stress_UspA_family_protein	2896667277	Enterococcus_faecium_16-346	384399	384833
COG0596	H_R	Pimeloyl-ACP_methyl_ester_carboxylesterase	2896667527	Ga0263518_01_224237_224974	pimeloyl-ACP_methyl_ester_carboxylesterase	2896667277	Enterococcus_faecium_16-346	224237	224974
COG0596	H_R	Pimeloyl-ACP_methyl_ester_carboxylesterase	2896667965	Ga0263518_01_619237_621144	pimeloyl-ACP_methyl_ester_carboxylesterase	2896667277	Enterococcus_faecium_16-346	619237	621144
COG0596	H_R	Pimeloyl-ACP_methyl_ester_carboxylesterase	2896667503	Ga0263518_01_204163_204882	pimeloyl-ACP_methyl_ester_carboxylesterase	2896667277	Enterococcus_faecium_16-346	204163	204882
COG0597	M_U	Lipoprotein_signal_peptidase	2896667789	Ga0263518_01_466687_467151	signal_peptidase_II	2896667277	Enterococcus_faecium_16-346	466687	467151
COG0598	P	Mg2+_and_Co2+_transporter_CorA	2896667936	Ga0263518_01_598640_599578	magnesium_transporter	2896667277	Enterococcus_faecium_16-346	598640	599578
COG0599	R	Uncharacterized_conserved_protein_YurZ,_alkylhydroperoxidase/carboxymuconolactone_decarboxylase_family	2896668224	Ga0263518_01_865428_865772	4-carboxymuconolactone_decarboxylase	2896667277	Enterococcus_faecium_16-346	865428	865772
COG0600	P	ABC-type_nitrate/sulfonate/bicarbonate_transport_system,_permease_component	2896667593	Ga0263518_01_286239_286982	ABC-type_nitrate/sulfonate/bicarbonate_transport_system_permease_component	2896667277	Enterococcus_faecium_16-346	286239	286982
COG0605	P	Superoxide_dismutase	2896667306	Ga0263518_01_24281_24889	Fe-Mn_family_superoxide_dismutase	2896667277	Enterococcus_faecium_16-346	24281	24889
COG0607	P	Rhodanese-related_sulfurtransferase	2896668156	Ga0263518_01_814376_814771	rhodanese-related_sulfurtransferase	2896667277	Enterococcus_faecium_16-346	814376	814771
COG0608	L	Single-stranded_DNA-specific_exonuclease,_DHH_superfamily,_may_be_involved_in_archaeal_DNA_replication_intiation<<>>COG4199_ssDNA-specific_exonuclease_RecJ	2896667741	Ga0263518_01_424980_427277	single-stranded-DNA-specific_exonuclease	2896667277	Enterococcus_faecium_16-346	424980	427277
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	2896668162	Ga0263518_01_818376_819272	iron_complex_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	818376	819272
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	2896668161	Ga0263518_01_817375_818379	iron_complex_transport_system_permease_protein	2896667277	Enterococcus_faecium_16-346	817375	818379
COG0614	P	ABC-type_Fe3+-hydroxamate_transport_system,_periplasmic_component	2896668164	Ga0263518_01_820333_821289	iron_complex_transport_system_substrate-binding_protein	2896667277	Enterococcus_faecium_16-346	820333	821289
COG0616	O	Periplasmic_serine_protease,_ClpP_class	2896668078	Ga0263518_01_726968_727993	protease-4	2896667277	Enterococcus_faecium_16-346	726968	727993
COG0617	J	tRNA_nucleotidyltransferase/poly(A)_polymerase	2896667542	Ga0263518_01_237290_238498	tRNA_nucleotidyltransferase_(CCA-adding_enzyme)	2896667277	Enterococcus_faecium_16-346	237290	238498
COG0620	E	Methionine_synthase_II_(cobalamin-independent)	2896668056	Ga0263518_01_703207_703419	methionine_synthase_II_(cobalamin-independent)	2896667277	Enterococcus_faecium_16-346	703207	703419
COG0622	R	Predicted_phosphodiesterase	2896667726	Ga0263518_01_410704_411222	putative_phosphoesterase	2896667277	Enterococcus_faecium_16-346	410704	411222
COG0623	I	Enoyl-[acyl-carrier-protein]_reductase_(NADH)	2896667730	Ga0263518_01_414316_415038	enoyl-[acyl-carrier_protein]_reductase_I	2896667277	Enterococcus_faecium_16-346	414316	415038
COG0624	E	Acetylornithine_deacetylase/Succinyl-diaminopimelate_desuccinylase_or_related_deacylase	2896667526	Ga0263518_01_222743_224083	predicted_dipeptidase	2896667277	Enterococcus_faecium_16-346	222743	224083
COG0628	R	Predicted_PurR-regulated_permease_PerM	2896667316	Ga0263518_01_33593_34711	predicted_PurR-regulated_permease_PerM	2896667277	Enterococcus_faecium_16-346	33593	34711
COG0628	R	Predicted_PurR-regulated_permease_PerM	2896667893	Ga0263518_01_563503_564540	predicted_PurR-regulated_permease_PerM	2896667277	Enterococcus_faecium_16-346	563503	564540
COG0635	H	Coproporphyrinogen_III_oxidase_or_related_Fe-S_oxidoreductase	2896668103	Ga0263518_01_759351_760517	oxygen-independent_coproporphyrinogen-3_oxidase	2896667277	Enterococcus_faecium_16-346	759351	760517
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	2896667951	Ga0263518_01_607713_607955	beta-phosphoglucomutase-like_phosphatase_(HAD_superfamily)	2896667277	Enterococcus_faecium_16-346	607713	607955
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	2896668140	Ga0263518_01_796772_797557	phosphonoacetaldehyde_hydrolase	2896667277	Enterococcus_faecium_16-346	796772	797557
COG0637	G	Beta-phosphoglucomutase_or_related_phosphatase,_HAD_superfamily	2896667952	Ga0263518_01_607970_608425	beta-phosphoglucomutase-like_phosphatase_(HAD_superfamily)	2896667277	Enterococcus_faecium_16-346	607970	608425
COG0639	T	Diadenosine_tetraphosphatase_ApaH/serine/threonine_protein_phosphatase,_PP2A_family	2896668024	Ga0263518_01_671815_672546	serine/threonine_protein_phosphatase_1	2896667277	Enterococcus_faecium_16-346	671815	672546
COG0640	K	DNA-binding_transcriptional_regulator,_ArsR_family	2896667990	Ga0263518_01_638007_638360	DNA-binding_transcriptional_ArsR_family_regulator	2896667277	Enterococcus_faecium_16-346	638007	638360
COG0642	T	Signal_transduction_histidine_kinase	2896667845	Ga0263518_01_520426_521766	two-component_system_sensor_histidine_kinase_CiaH	2896667277	Enterococcus_faecium_16-346	520426	521766
COG0642	T	Signal_transduction_histidine_kinase	2896668244	Ga0263518_01_881325_882773	signal_transduction_histidine_kinase	2896667277	Enterococcus_faecium_16-346	881325	882773
COG0642	T	Signal_transduction_histidine_kinase	2896667370	Ga0263518_01_91091_92548	signal_transduction_histidine_kinase	2896667277	Enterococcus_faecium_16-346	91091	92548
COG0652	O	Peptidyl-prolyl_cis-trans_isomerase_(rotamase)_-_cyclophilin_family	2896667732	Ga0263518_01_415845_416606	peptidyl-prolyl_cis-trans_isomerase_A_(cyclophilin_A)	2896667277	Enterococcus_faecium_16-346	415845	416606
COG0656	Q	Aldo/keto_reductase,_related_to_diketogulonate_reductase	2896667498	Ga0263518_01_197185_198036	diketogulonate_reductase-like_aldo/keto_reductase	2896667277	Enterococcus_faecium_16-346	197185	198036
COG0657	I	Acetyl_esterase/lipase	2896668055	Ga0263518_01_702116_703129	acetyl_esterase/lipase	2896667277	Enterococcus_faecium_16-346	702116	703129
COG0657	I	Acetyl_esterase/lipase	2896667964	Ga0263518_01_618235_619236	acetyl_esterase/lipase	2896667277	Enterococcus_faecium_16-346	618235	619236
COG0664	T	cAMP-binding_domain_of_CRP_or_a_regulatory_subunit_of_cAMP-dependent_protein_kinases	2896668145	Ga0263518_01_803877_804578	CRP-like_cAMP-binding_protein	2896667277	Enterococcus_faecium_16-346	803877	804578
COG0668	M	Small-conductance_mechanosensitive_channel	2896667728	Ga0263518_01_412109_413029	small_conductance_mechanosensitive_channel	2896667277	Enterococcus_faecium_16-346	412109	413029
COG0669	H	Phosphopantetheine_adenylyltransferase	2896667673	Ga0263518_01_363360_363851	pantetheine-phosphate_adenylyltransferase	2896667277	Enterococcus_faecium_16-346	363360	363851
COG0670	P	Integral_membrane_protein,_interacts_with_FtsH	2896668018	Ga0263518_01_664917_665600	FtsH-binding_integral_membrane_protein	2896667277	Enterococcus_faecium_16-346	664917	665600
COG0673	R	Predicted_dehydrogenase	2896667832	Ga0263518_01_505503_506417	predicted_dehydrogenase	2896667277	Enterococcus_faecium_16-346	505503	506417
COG0673	R	Predicted_dehydrogenase	2896667618	Ga0263518_01_306943_307899	predicted_dehydrogenase	2896667277	Enterococcus_faecium_16-346	306943	307899
COG0673	R	Predicted_dehydrogenase	2896667284	Ga0263518_01_4197_5174	predicted_dehydrogenase	2896667277	Enterococcus_faecium_16-346	4197	5174
COG0673	R	Predicted_dehydrogenase	2896667285	Ga0263518_01_5174_6082	predicted_dehydrogenase	2896667277	Enterococcus_faecium_16-346	5174	6082
COG0673	R	Predicted_dehydrogenase	2896667627	Ga0263518_01_315118_316410	predicted_dehydrogenase	2896667277	Enterococcus_faecium_16-346	315118	316410
COG0679	R	Predicted_permease	2896667608	Ga0263518_01_298213_299271	predicted_permease	2896667277	Enterococcus_faecium_16-346	298213	299271
COG0681	U	Signal_peptidase_I	2896667556	Ga0263518_01_249760_250311	signal_peptidase_I	2896667277	Enterococcus_faecium_16-346	249760	250311
COG0693	V	Putative_intracellular_protease/amidase	2896667989	Ga0263518_01_637346_638029	putative_intracellular_protease/amidase	2896667277	Enterococcus_faecium_16-346	637346	638029
COG0693	V	Putative_intracellular_protease/amidase	2896668110	Ga0263518_01_764634_765224	putative_intracellular_protease/amidase	2896667277	Enterococcus_faecium_16-346	764634	765224
COG0703	E	Shikimate_kinase	2896668044	Ga0263518_01_688958_689467	shikimate_kinase	2896667277	Enterococcus_faecium_16-346	688958	689467
COG0705	O	Membrane_associated_serine_protease,_rhomboid_family	2896668159	Ga0263518_01_815984_816589	rhomboid_protease_GluP	2896667277	Enterococcus_faecium_16-346	815984	816589
COG0710	E	3-dehydroquinate_dehydratase	2896668238	Ga0263518_01_875508_876266	3-dehydroquinate_dehydratase-1	2896667277	Enterococcus_faecium_16-346	875508	876266
COG0714	R	MoxR-like_ATPase	2896667853	Ga0263518_01_530136_532364	MoxR-like_ATPase	2896667277	Enterococcus_faecium_16-346	530136	532364
COG0715	P	ABC-type_nitrate/sulfonate/bicarbonate_transport_system,_periplasmic_component	2896667594	Ga0263518_01_286997_287821	ABC-type_nitrate/sulfonate/bicarbonate_transport_system_substrate-binding_protein	2896667277	Enterococcus_faecium_16-346	286997	287821
COG0721	J	Asp-tRNAAsn/Glu-tRNAGln_amidotransferase_C_subunit	2896668062	Ga0263518_01_709414_709719	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln)_amidotransferase_subunit_C	2896667277	Enterococcus_faecium_16-346	709414	709719
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	2896667513	Ga0263518_01_215779_215988	Fe2+_or_Zn2+_uptake_regulation_protein	2896667277	Enterococcus_faecium_16-346	215779	215988
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	2896667750	Ga0263518_01_434043_434489	Fur_family_peroxide_stress_response_transcriptional_regulator	2896667277	Enterococcus_faecium_16-346	434043	434489
COG0735	P	Fe2+_or_Zn2+_uptake_regulation_protein	2896667514	Ga0263518_01_215985_216251	Fe2+_or_Zn2+_uptake_regulation_protein	2896667277	Enterococcus_faecium_16-346	215985	216251
