COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG0443	O	Molecular_chaperone_DnaK_(HSP70)	8019255473	Ga0599600_01_1264812_1266641	molecular_chaperone_DnaK	8019254199	Enterococcus_faecalis_705	1264812	1266641	SAMN23424734
COG0444	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_ATPase_component	8019256852	Ga0599600_01_2687440_2688447	peptide/nickel_transport_system_ATP-binding_protein	8019254199	Enterococcus_faecalis_705	2687440	2688447	SAMN23424734
COG0444	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_ATPase_component	8019254982	Ga0599600_01_783359_784417	oligopeptide_transport_system_ATP-binding_protein	8019254199	Enterococcus_faecalis_705	783359	784417	SAMN23424734
COG0445	J	tRNA_U34_5-carboxymethylaminomethyl_modifying_enzyme_MnmG/GidA	8019257057	Ga0599600_01_2902732_2904630	tRNA_uridine_5-carboxymethylaminomethyl_modification_enzyme	8019254199	Enterococcus_faecalis_705	2902732	2904630	SAMN23424734
COG0446	I	NADPH-dependent_2,4-dienoyl-CoA_reductase,_sulfur_reductase,_or_a_related_oxidoreductase	8019255686	Ga0599600_01_1489221_1490561	NADPH-dependent_2,4-dienoyl-CoA_reductase/sulfur_reductase-like_enzyme	8019254199	Enterococcus_faecalis_705	1489221	1490561	SAMN23424734
COG0446	I	NADPH-dependent_2,4-dienoyl-CoA_reductase,_sulfur_reductase,_or_a_related_oxidoreductase	8019255994	Ga0599600_01_1789110_1790444	NADPH-dependent_2,4-dienoyl-CoA_reductase/sulfur_reductase-like_enzyme	8019254199	Enterococcus_faecalis_705	1789110	1790444	SAMN23424734
COG0446	I	NADPH-dependent_2,4-dienoyl-CoA_reductase,_sulfur_reductase,_or_a_related_oxidoreductase	8019255376	Ga0599600_01_1166914_1168257	NADH_peroxidase	8019254199	Enterococcus_faecalis_705	1166914	1168257	SAMN23424734
COG0447	H	1,4-Dihydroxy-2-naphthoyl-CoA_synthase	8019254540	Ga0599600_01_331662_332477	naphthoate_synthase	8019254199	Enterococcus_faecalis_705	331662	332477	SAMN23424734
COG0449	M	Glucosamine_6-phosphate_synthetase,_contains_amidotransferase_and_phosphosugar_isomerase_domains	8019256145	Ga0599600_01_1925258_1927066	glucosamine--fructose-6-phosphate_aminotransferase_(isomerizing)	8019254199	Enterococcus_faecalis_705	1925258	1927066	SAMN23424734
COG0449	M	Glucosamine_6-phosphate_synthetase,_contains_amidotransferase_and_phosphosugar_isomerase_domains	8019256009	Ga0599600_01_1802881_1803957	glucoselysine-6-phosphate_deglycase	8019254199	Enterococcus_faecalis_705	1802881	1803957	SAMN23424734
COG0450	V	Alkyl_hydroperoxide_reductase_subunit_AhpC_(peroxiredoxin)	8019256576	Ga0599600_01_2400659_2401222	peroxiredoxin	8019254199	Enterococcus_faecalis_705	2400659	2401222	SAMN23424734
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	8019254513	Ga0599600_01_305197_305835	nucleoside-diphosphate-sugar_epimerase	8019254199	Enterococcus_faecalis_705	305197	305835	SAMN23424734
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	8019256165	Ga0599600_01_1951459_1952517	nucleoside-diphosphate-sugar_epimerase	8019254199	Enterococcus_faecalis_705	1951459	1952517	SAMN23424734
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	8019256160	Ga0599600_01_1945322_1946287	UDP-glucose_4-epimerase	8019254199	Enterococcus_faecalis_705	1945322	1946287	SAMN23424734
COG0451	M	Nucleoside-diphosphate-sugar_epimerase	8019254729	Ga0599600_01_509531_510490	UDP-glucose_4-epimerase	8019254199	Enterococcus_faecalis_705	509531	510490	SAMN23424734
COG0452	H	Phosphopantothenoylcysteine_synthetase/decarboxylase	8019256500	Ga0599600_01_2321944_2322498	phosphopantothenoylcysteine_decarboxylase	8019254199	Enterococcus_faecalis_705	2321944	2322498	SAMN23424734
COG0452	H	Phosphopantothenoylcysteine_synthetase/decarboxylase	8019256499	Ga0599600_01_2321174_2321947	phosphopantothenate--cysteine_ligase	8019254199	Enterococcus_faecalis_705	2321174	2321947	SAMN23424734
COG0454	K R	N-acetyltransferase,_GNAT_superfamily_(includes_histone_acetyltransferase_HPA2)	8019254936	Ga0599600_01_728069_728533	GNAT_superfamily_N-acetyltransferase	8019254199	Enterococcus_faecalis_705	728069	728533	SAMN23424734
COG0454	K R	N-acetyltransferase,_GNAT_superfamily_(includes_histone_acetyltransferase_HPA2)	8019255240	Ga0599600_01_1035257_1035763	GNAT_superfamily_N-acetyltransferase	8019254199	Enterococcus_faecalis_705	1035257	1035763	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019254900	Ga0599600_01_692349_692804	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	692349	692804	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019256756	Ga0599600_01_2578200_2578712	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	2578200	2578712	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255778	Ga0599600_01_1580112_1580654	streptothricin_acetyltransferase	8019254199	Enterococcus_faecalis_705	1580112	1580654	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255241	Ga0599600_01_1035812_1036252	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	1035812	1036252	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019254991	Ga0599600_01_789121_789555	putative_acetyltransferase	8019254199	Enterococcus_faecalis_705	789121	789555	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019256361	Ga0599600_01_2174426_2174890	ribosomal-protein-alanine_N-acetyltransferase	8019254199	Enterococcus_faecalis_705	2174426	2174890	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255782	Ga0599600_01_1583058_1583579	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	1583058	1583579	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255020	Ga0599600_01_819500_820363	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	819500	820363	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255017	Ga0599600_01_816300_816863	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	816300	816863	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019256293	Ga0599600_01_2108338_2108775	putative_acetyltransferase	8019254199	Enterococcus_faecalis_705	2108338	2108775	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019256362	Ga0599600_01_2174898_2175440	ribosomal-protein-alanine_N-acetyltransferase	8019254199	Enterococcus_faecalis_705	2174898	2175440	SAMN23424734
COG0456	J	Ribosomal_protein_S18_acetylase_RimI_and_related_acetyltransferases	8019255688	Ga0599600_01_1491578_1492105	ribosomal_protein_S18_acetylase_RimI-like_enzyme	8019254199	Enterococcus_faecalis_705	1491578	1492105	SAMN23424734
COG0457	R	Tetratricopeptide_(TPR)_repeat	8019255653	Ga0599600_01_1456748_1458004	tetratricopeptide_(TPR)_repeat_protein	8019254199	Enterococcus_faecalis_705	1456748	1458004	SAMN23424734
COG0457	R	Tetratricopeptide_(TPR)_repeat	8019256084	Ga0599600_01_1868468_1869448	tetratricopeptide_(TPR)_repeat_protein	8019254199	Enterococcus_faecalis_705	1868468	1869448	SAMN23424734
COG0457	R	Tetratricopeptide_(TPR)_repeat	8019256142	Ga0599600_01_1922230_1923195	tetratricopeptide_(TPR)_repeat_protein	8019254199	Enterococcus_faecalis_705	1922230	1923195	SAMN23424734
COG0458	E F	Carbamoylphosphate_synthase_large_subunit	8019255852	Ga0599600_01_1645761_1648943	carbamoyl-phosphate_synthase_large_subunit	8019254199	Enterococcus_faecalis_705	1645761	1648943	SAMN23424734
COG0459	O	Chaperonin_GroEL_(HSP60_family)	8019256478	Ga0599600_01_2299154_2300779	chaperonin_GroEL	8019254199	Enterococcus_faecalis_705	2299154	2300779	SAMN23424734
COG0460	E	Homoserine_dehydrogenase	8019256312	Ga0599600_01_2125166_2126458	homoserine_dehydrogenase	8019254199	Enterococcus_faecalis_705	2125166	2126458	SAMN23424734
COG0461	F	Orotate_phosphoribosyltransferase	8019255848	Ga0599600_01_1642590_1643222	orotate_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	1642590	1643222	SAMN23424734
COG0462	F	Phosphoribosylpyrophosphate_synthetase	8019256904	Ga0599600_01_2739334_2740305	ribose-phosphate_pyrophosphokinase	8019254199	Enterococcus_faecalis_705	2739334	2740305	SAMN23424734
COG0462	F	Phosphoribosylpyrophosphate_synthetase	8019256128	Ga0599600_01_1909272_1910246	ribose-phosphate_pyrophosphokinase	8019254199	Enterococcus_faecalis_705	1909272	1910246	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256169	Ga0599600_01_1957486_1958244	teichuronic_acid_biosynthesis_glycosyltransferase_TuaG	8019254199	Enterococcus_faecalis_705	1957486	1958244	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256686	Ga0599600_01_2502853_2503791	glucosyltransferase	8019254199	Enterococcus_faecalis_705	2502853	2503791	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256379	Ga0599600_01_2192782_2195292	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	2192782	2195292	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256180	Ga0599600_01_1972557_1973282	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	1972557	1973282	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256185	Ga0599600_01_1976902_1977615	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	1976902	1977615	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256173	Ga0599600_01_1963216_1965357	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	1963216	1965357	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis<<>>COG0500	8019256174	Ga0599600_01_1965369_1968512	glycosyltransferase_involved_in_cell_wall_biosynthesis/SAM-dependent_methyltransferase	8019254199	Enterococcus_faecalis_705	1965369	1968512	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256380	Ga0599600_01_2195362_2196828	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	2195362	2196828	SAMN23424734
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8019256164	Ga0599600_01_1950477_1951457	glycosyltransferase_involved_in_cell_wall_biosynthesis	8019254199	Enterococcus_faecalis_705	1950477	1951457	SAMN23424734
COG0465	O	ATP-dependent_Zn_proteases	8019254393	Ga0599600_01_197532_199688	cell_division_protease_FtsH	8019254199	Enterococcus_faecalis_705	197532	199688	SAMN23424734
COG0468	L	RecA/RadA_recombinase	8019256912	Ga0599600_01_2749739_2750785	recombination_protein_RecA	8019254199	Enterococcus_faecalis_705	2749739	2750785	SAMN23424734
COG0470	L	DNA_polymerase_III,_delta_prime_subunit	8019256597	Ga0599600_01_2422496_2423446	DNA_polymerase-3_subunit_delta'	8019254199	Enterococcus_faecalis_705	2422496	2423446	SAMN23424734
COG0472	M	UDP-N-acetylmuramyl_pentapeptide_phosphotransferase/UDP-N-acetylglucosamine-1-phosphate_transferase	8019256188	Ga0599600_01_1979355_1980503	UDP-GlcNAc:undecaprenyl-phosphate_GlcNAc-1-phosphate_transferase	8019254199	Enterococcus_faecalis_705	1979355	1980503	SAMN23424734
COG0472	M	UDP-N-acetylmuramyl_pentapeptide_phosphotransferase/UDP-N-acetylglucosamine-1-phosphate_transferase	8019255087	Ga0599600_01_879907_880872	phospho-N-acetylmuramoyl-pentapeptide-transferase	8019254199	Enterococcus_faecalis_705	879907	880872	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019254945	Ga0599600_01_736214_738859	Ca2+-transporting_ATPase	8019254199	Enterococcus_faecalis_705	736214	738859	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019255469	Ga0599600_01_1258837_1261497	Mg2+-importing_ATPase	8019254199	Enterococcus_faecalis_705	1258837	1261497	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019254618	Ga0599600_01_401452_401736	magnesium-transporting_ATPase_(P-type)	8019254199	Enterococcus_faecalis_705	401452	401736	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019255622	Ga0599600_01_1423436_1425772	cation-transporting_ATPase_E	8019254199	Enterococcus_faecalis_705	1423436	1425772	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019255999	Ga0599600_01_1792532_1795237	Ca2+-transporting_ATPase	8019254199	Enterococcus_faecalis_705	1792532	1795237	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019256775	Ga0599600_01_2602679_2605231	calcium-translocating_P-type_ATPase	8019254199	Enterococcus_faecalis_705	2602679	2605231	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019256574	Ga0599600_01_2398190_2398780	magnesium-transporting_ATPase_(P-type)	8019254199	Enterococcus_faecalis_705	2398190	2398780	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019255521	Ga0599600_01_1315566_1318178	Mg2+-importing_ATPase	8019254199	Enterococcus_faecalis_705	1315566	1318178	SAMN23424734
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8019255430	Ga0599600_01_1225391_1227805	cation-transporting_ATPase_E	8019254199	Enterococcus_faecalis_705	1225391	1227805	SAMN23424734
COG0475	P	Kef-type_K+_transport_system,_membrane_component_KefB	8019254452	Ga0599600_01_238648_239811	monovalent_cation:proton_antiporter-2_(CPA2)_family_protein	8019254199	Enterococcus_faecalis_705	238648	239811	SAMN23424734
COG0476	H	Molybdopterin_or_thiamine_biosynthesis_adenylyltransferase	8019255497	Ga0599600_01_1290564_1291418	molybdopterin/thiamine_biosynthesis_adenylyltransferase	8019254199	Enterococcus_faecalis_705	1290564	1291418	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019255019	Ga0599600_01_818287_819465	MFS_family_permease	8019254199	Enterococcus_faecalis_705	818287	819465	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019254271	Ga0599600_01_78798_80033	MFS_family_permease	8019254199	Enterococcus_faecalis_705	78798	80033	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019256749	Ga0599600_01_2568053_2569312	MFS_family_permease	8019254199	Enterococcus_faecalis_705	2568053	2569312	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019256124	Ga0599600_01_1904790_1906028	DHA1_family_multidrug_resistance_protein-like_MFS_transporter	8019254199	Enterococcus_faecalis_705	1904790	1906028	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019255136	Ga0599600_01_934622_935818	DHA1_family_multidrug_resistance_protein-like_MFS_transporter	8019254199	Enterococcus_faecalis_705	934622	935818	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019255541	Ga0599600_01_1338133_1339566	EmrB/QacA_subfamily_drug_resistance_transporter	8019254199	Enterococcus_faecalis_705	1338133	1339566	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019254869	Ga0599600_01_664188_665654	EmrB/QacA_subfamily_drug_resistance_transporter	8019254199	Enterococcus_faecalis_705	664188	665654	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019254518	Ga0599600_01_310039_311514	EmrB/QacA_subfamily_drug_resistance_transporter	8019254199	Enterococcus_faecalis_705	310039	311514	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019256607	Ga0599600_01_2429976_2431337	DHA2_family_lincomycin_resistance_protein-like_MFS_transporter	8019254199	Enterococcus_faecalis_705	2429976	2431337	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019255944	Ga0599600_01_1740703_1742010	EmrB/QacA_subfamily_drug_resistance_transporter	8019254199	Enterococcus_faecalis_705	1740703	1742010	SAMN23424734
COG0477	G E P R	MFS_family_permease	8019256003	Ga0599600_01_1797536_1798717	Bcr/CflA_subfamily_drug_resistance_transporter	8019254199	Enterococcus_faecalis_705	1797536	1798717	SAMN23424734
COG0480	J	Translation_elongation_factor_EF-G,_a_GTPase	8019255055	Ga0599600_01_853527_855446	ribosomal_protection_tetracycline_resistance_protein	8019254199	Enterococcus_faecalis_705	853527	855446	SAMN23424734
COG0480	J	Translation_elongation_factor_EF-G,_a_GTPase	8019254331	Ga0599600_01_147825_149906	elongation_factor_G	8019254199	Enterococcus_faecalis_705	147825	149906	SAMN23424734
COG0481	J	Translation_elongation_factor_EF-4,_membrane-bound_GTPase	8019256241	Ga0599600_01_2042526_2044361	GTP-binding_protein_LepA	8019254199	Enterococcus_faecalis_705	2042526	2044361	SAMN23424734
COG0482	J	tRNA_U34_2-thiouridine_synthase_MnmA/TrmU,_contains_the_PP-loop_ATPase_domain	8019256125	Ga0599600_01_1906208_1907332	tRNA-specific_2-thiouridylase	8019254199	Enterococcus_faecalis_705	1906208	1907332	SAMN23424734
COG0483	G	Archaeal_fructose-1,6-bisphosphatase_or_related_enzyme_of_inositol_monophosphatase_family	8019256351	Ga0599600_01_2167300_2168082	myo-inositol-1(or_4)-monophosphatase	8019254199	Enterococcus_faecalis_705	2167300	2168082	SAMN23424734
COG0484	O	DnaJ-class_molecular_chaperone_with_C-terminal_Zn_finger_domain	8019255475	Ga0599600_01_1266933_1268102	molecular_chaperone_DnaJ	8019254199	Enterococcus_faecalis_705	1266933	1268102	SAMN23424734
COG0486	J	tRNA_U34_5-carboxymethylaminomethyl_modifying_GTPase_MnmE/TrmE	8019257058	Ga0599600_01_2904650_2906047	tRNA_modification_GTPase	8019254199	Enterococcus_faecalis_705	2904650	2906047	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019254213	Ga0599600_01_17673_19304	ATPase_subunit_of_ABC_transporter_with_duplicated_ATPase_domains	8019254199	Enterococcus_faecalis_705	17673	19304	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019256132	Ga0599600_01_1913042_1914580	ATPase_subunit_of_ABC_transporter_with_duplicated_ATPase_domains	8019254199	Enterococcus_faecalis_705	1913042	1914580	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019256483	Ga0599600_01_2303109_2305055	ATP-binding_cassette_subfamily_F_protein_3	8019254199	Enterococcus_faecalis_705	2303109	2305055	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019255675	Ga0599600_01_1477065_1478960	ATP-binding_cassette_subfamily_F_protein_uup	8019254199	Enterococcus_faecalis_705	1477065	1478960	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019255769	Ga0599600_01_1573173_1574657	lincosamide_and_streptogramin_A_transport_system_ATP-binding/permease_protein	8019254199	Enterococcus_faecalis_705	1573173	1574657	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019255583	Ga0599600_01_1383632_1385080	macrolide_transport_system_ATP-binding/permease_protein	8019254199	Enterococcus_faecalis_705	1383632	1385080	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019257085	Ga0599600_02_3963_5597	ATP-binding_cassette_subfamily_F_protein_3	8019254199	Enterococcus_faecalis_705	3963	5597	SAMN23424734
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8019256558	Ga0599600_01_2383662_2385158	lincosamide_and_streptogramin_A_transport_system_ATP-binding/permease_protein	8019254199	Enterococcus_faecalis_705	2383662	2385158	SAMN23424734
COG0490	T P	K+/H+_antiporter_YhaU,_regulatory_subunit_KhtT	8019256484	Ga0599600_01_2305070_2305702	K+/H+_antiporter_YhaU_regulatory_subunit_KhtT	8019254199	Enterococcus_faecalis_705	2305070	2305702	SAMN23424734
COG0491	R	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II	8019255952	Ga0599600_01_1748017_1748958	glyoxylase-like_metal-dependent_hydrolase_(beta-lactamase_superfamily_II)	8019254199	Enterococcus_faecalis_705	1748017	1748958	SAMN23424734
COG0491	R	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II	8019256322	Ga0599600_01_2136833_2137459	hydroxyacylglutathione_hydrolase	8019254199	Enterococcus_faecalis_705	2136833	2137459	SAMN23424734
COG0492	O	Thioredoxin_reductase	8019254650	Ga0599600_01_435614_436747	putative_flavoprotein_involved_in_K+_transport	8019254199	Enterococcus_faecalis_705	435614	436747	SAMN23424734
COG0492	O	Thioredoxin_reductase	8019256575	Ga0599600_01_2398880_2400562	thioredoxin_reductase_(NADPH)	8019254199	Enterococcus_faecalis_705	2398880	2400562	SAMN23424734
COG0492	O	Thioredoxin_reductase	8019256678	Ga0599600_01_2493459_2494469	thioredoxin_reductase	8019254199	Enterococcus_faecalis_705	2493459	2494469	SAMN23424734
COG0492	O	Thioredoxin_reductase	8019255508	Ga0599600_01_1300256_1301170	thioredoxin_reductase_(NADPH)	8019254199	Enterococcus_faecalis_705	1300256	1301170	SAMN23424734
COG0493	E R	NADPH-dependent_glutamate_synthase_beta_chain_or_related_oxidoreductase	8019256413	Ga0599600_01_2231652_2233070	glutamate_synthase_(NADPH/NADH)_small_chain	8019254199	Enterococcus_faecalis_705	2231652	2233070	SAMN23424734
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8019254859	Ga0599600_01_656119_656526	8-oxo-dGTP_diphosphatase	8019254199	Enterococcus_faecalis_705	656119	656526	SAMN23424734
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8019256539	Ga0599600_01_2364634_2365218	ADP-ribose_pyrophosphatase	8019254199	Enterococcus_faecalis_705	2364634	2365218	SAMN23424734
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8019255308	Ga0599600_01_1101043_1101489	8-oxo-dGTP_diphosphatase	8019254199	Enterococcus_faecalis_705	1101043	1101489	SAMN23424734
COG0495	J	Leucyl-tRNA_synthetase	8019254885	Ga0599600_01_680912_683326	leucyl-tRNA_synthetase	8019254199	Enterococcus_faecalis_705	680912	683326	SAMN23424734
COG0497	L	DNA_repair_ATPase_RecN	8019255079	Ga0599600_01_871993_873666	DNA_repair_protein_RecN_(Recombination_protein_N)	8019254199	Enterococcus_faecalis_705	871993	873666	SAMN23424734
COG0498	E	Threonine_synthase	8019256311	Ga0599600_01_2124108_2125163	threonine_synthase	8019254199	Enterococcus_faecalis_705	2124108	2125163	SAMN23424734
COG0500	Q R	SAM-dependent_methyltransferase	8019255270	Ga0599600_01_1062441_1063175	SAM-dependent_methyltransferase	8019254199	Enterococcus_faecalis_705	1062441	1063175	SAMN23424734
COG0500	Q R	SAM-dependent_methyltransferase	8019256509	Ga0599600_01_2330747_2331592	23S_rRNA_(guanine745-N1)-methyltransferase	8019254199	Enterococcus_faecalis_705	2330747	2331592	SAMN23424734
COG0501	O	Zn-dependent_protease_with_chaperone_function	8019254733	Ga0599600_01_512853_513701	Zn-dependent_protease_with_chaperone_function	8019254199	Enterococcus_faecalis_705	512853	513701	SAMN23424734
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8019255761	Ga0599600_01_1566998_1567399	adenine_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	1566998	1567399	SAMN23424734
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8019255774	Ga0599600_01_1577665_1578066	adenine_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	1577665	1578066	SAMN23424734
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8019255825	Ga0599600_01_1618942_1619454	adenine_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	1618942	1619454	SAMN23424734
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8019256256	Ga0599600_01_2063467_2064048	xanthine_phosphoribosyltransferase	8019254199	Enterococcus_faecalis_705	2063467	2064048	SAMN23424734
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8019254253	Ga0599600_01_57727_58548	purine_operon_repressor	8019254199	Enterococcus_faecalis_705	57727	58548	SAMN23424734
COG0504	F	CTP_synthase_(UTP-ammonia_lyase)	8019255314	Ga0599600_01_1106340_1107950	CTP_synthase	8019254199	Enterococcus_faecalis_705	1106340	1107950	SAMN23424734
COG0505	E F	Carbamoylphosphate_synthase_small_subunit	8019255853	Ga0599600_01_1648943_1650046	carbamoyl-phosphate_synthase_small_subunit	8019254199	Enterococcus_faecalis_705	1648943	1650046	SAMN23424734
COG0507	L	ATP-dependent_exoDNAse_(exonuclease_V),_alpha_subunit,_helicase_superfamily_I	8019256505	Ga0599600_01_2326432_2329041	exodeoxyribonuclease_V_alpha_subunit	8019254199	Enterococcus_faecalis_705	2326432	2329041	SAMN23424734
COG0508	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component	8019255796	Ga0599600_01_1593588_1594886	2-oxoisovalerate_dehydrogenase_E2_component_(dihydrolipoyl_transacylase)	8019254199	Enterococcus_faecalis_705	1593588	1594886	SAMN23424734
COG0508	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component	8019255524	Ga0599600_01_1321015_1322634	pyruvate_dehydrogenase_E2_component_(dihydrolipoamide_acetyltransferase)	8019254199	Enterococcus_faecalis_705	1321015	1322634	SAMN23424734
COG0509	E	Glycine_cleavage_system_H_protein_(lipoate-binding)	8019256389	Ga0599600_01_2203413_2203736	glycine_cleavage_system_H_protein	8019254199	Enterococcus_faecalis_705	2203413	2203736	SAMN23424734
COG0510	H	Thiamine_kinase_and_related_kinases	8019254777	Ga0599600_01_561370_562149	thiamine_kinase-like_enzyme	8019254199	Enterococcus_faecalis_705	561370	562149	SAMN23424734
COG0511	I	Biotin_carboxyl_carrier_protein	8019257071	Ga0599600_01_2921108_2921509	biotin_carboxyl_carrier_protein	8019254199	Enterococcus_faecalis_705	2921108	2921509	SAMN23424734
COG0511	I	Biotin_carboxyl_carrier_protein	8019256656	Ga0599600_01_2473954_2474442	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein	8019254199	Enterococcus_faecalis_705	2473954	2474442	SAMN23424734
COG0513	L	Superfamily_II_DNA_and_RNA_helicase	8019255548	Ga0599600_01_1344952_1346301	ATP-dependent_RNA_helicase_CshB	8019254199	Enterococcus_faecalis_705	1344952	1346301	SAMN23424734
