COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG0462	F	Phosphoribosylpyrophosphate_synthetase	8030002502	Ga0609993_01_1790262_1791236	ribose-phosphate_pyrophosphokinase	8030000678	Enterococcus_faecalis_AKSZ-208	1790262	1791236	SAMN27545017
COG0462	F	Phosphoribosylpyrophosphate_synthetase	8030003333	Ga0609993_01_2651605_2652576	ribose-phosphate_pyrophosphokinase	8030000678	Enterococcus_faecalis_AKSZ-208	2651605	2652576	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8030002548	Ga0609993_01_1840703_1841566	glycosyltransferase_involved_in_cell_wall_biosynthesis	8030000678	Enterococcus_faecalis_AKSZ-208	1840703	1841566	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8030002552	Ga0609993_01_1846493_1848634	glycosyltransferase_involved_in_cell_wall_biosynthesis	8030000678	Enterococcus_faecalis_AKSZ-208	1846493	1848634	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8030003105	Ga0609993_01_2409003_2409941	glucosyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	2409003	2409941	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8030002544	Ga0609993_01_1836849_1837823	glycosyltransferase_involved_in_cell_wall_biosynthesis	8030000678	Enterococcus_faecalis_AKSZ-208	1836849	1837823	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis<<>>COG0500	8030002553	Ga0609993_01_1848646_1851789	glycosyltransferase_involved_in_cell_wall_biosynthesis/SAM-dependent_methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1848646	1851789	SAMN27545017
COG0463	M	Glycosyltransferase_involved_in_cell_wall_bisynthesis	8030002558	Ga0609993_01_1854816_1855541	glycosyltransferase_involved_in_cell_wall_biosynthesis	8030000678	Enterococcus_faecalis_AKSZ-208	1854816	1855541	SAMN27545017
COG0465	O	ATP-dependent_Zn_proteases	8030000903	Ga0609993_01_219852_222008	cell_division_protease_FtsH	8030000678	Enterococcus_faecalis_AKSZ-208	219852	222008	SAMN27545017
COG0466	O	ATP-dependent_Lon_protease,_bacterial_type	8030001884	Ga0609993_01_1176808_1177338	ATP-dependent_Lon_protease	8030000678	Enterococcus_faecalis_AKSZ-208	1176808	1177338	SAMN27545017
COG0468	L	RecA/RadA_recombinase	8030003341	Ga0609993_01_2662011_2663057	recombination_protein_RecA	8030000678	Enterococcus_faecalis_AKSZ-208	2662011	2663057	SAMN27545017
COG0470	L	DNA_polymerase_III,_delta_prime_subunit	8030003012	Ga0609993_01_2325976_2326926	DNA_polymerase-3_subunit_delta'	8030000678	Enterococcus_faecalis_AKSZ-208	2325976	2326926	SAMN27545017
COG0472	M	UDP-N-acetylmuramyl_pentapeptide_phosphotransferase/UDP-N-acetylglucosamine-1-phosphate_transferase	8030001535	Ga0609993_01_830115_831080	phospho-N-acetylmuramoyl-pentapeptide-transferase	8030000678	Enterococcus_faecalis_AKSZ-208	830115	831080	SAMN27545017
COG0472	M	UDP-N-acetylmuramyl_pentapeptide_phosphotransferase/UDP-N-acetylglucosamine-1-phosphate_transferase	8030002566	Ga0609993_01_1861613_1862761	UDP-GlcNAc:undecaprenyl-phosphate_GlcNAc-1-phosphate_transferase	8030000678	Enterococcus_faecalis_AKSZ-208	1861613	1862761	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030003743	Ga0609993_05_1315_1626	magnesium-transporting_ATPase_(P-type)	8030000678	Enterococcus_faecalis_AKSZ-208	1315	1626	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030002373	Ga0609993_01_1672631_1675336	Ca2+-transporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1672631	1675336	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030001874	Ga0609993_01_1166161_1168821	Mg2+-importing_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1166161	1168821	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030001933	Ga0609993_01_1227563_1230175	Mg2+-importing_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	1227563	1230175	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030003198	Ga0609993_01_2511947_2514499	calcium-translocating_P-type_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	2511947	2514499	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030001393	Ga0609993_01_690772_693417	Ca2+-transporting_ATPase	8030000678	Enterococcus_faecalis_AKSZ-208	690772	693417	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030002039	Ga0609993_01_1337293_1339629	cation-transporting_ATPase_E	8030000678	Enterococcus_faecalis_AKSZ-208	1337293	1339629	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030001836	Ga0609993_01_1132737_1135151	cation-transporting_ATPase_E	8030000678	Enterococcus_faecalis_AKSZ-208	1132737	1135151	SAMN27545017
COG0474	P	Magnesium-transporting_ATPase_(P-type)	8030002988	Ga0609993_01_2300609_2301202	magnesium-transporting_ATPase_(P-type)	8030000678	Enterococcus_faecalis_AKSZ-208	2300609	2301202	SAMN27545017
COG0475	P	Kef-type_K+_transport_system,_membrane_component_KefB	8030000962	Ga0609993_01_261230_262393	monovalent_cation:proton_antiporter-2_(CPA2)_family_protein	8030000678	Enterococcus_faecalis_AKSZ-208	261230	262393	SAMN27545017
COG0476	H	Molybdopterin_or_thiamine_biosynthesis_adenylyltransferase	8030001911	Ga0609993_01_1204220_1205074	molybdopterin/thiamine_biosynthesis_adenylyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1204220	1205074	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030002377	Ga0609993_01_1677637_1678818	Bcr/CflA_subfamily_drug_resistance_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	1677637	1678818	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030003736	Ga0609993_04_40302_41594	MFS_family_permease	8030000678	Enterococcus_faecalis_AKSZ-208	40302	41594	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030002498	Ga0609993_01_1785780_1787018	DHA1_family_multidrug_resistance_protein-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	1785780	1787018	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030003504	Ga0609993_02_3342_4718	DHA2_family_metal-tetracycline-proton_antiporter-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	3342	4718	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030000749	Ga0609993_01_78869_80104	MFS_family_permease	8030000678	Enterococcus_faecalis_AKSZ-208	78869	80104	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030003168	Ga0609993_01_2474202_2475461	MFS_family_permease	8030000678	Enterococcus_faecalis_AKSZ-208	2474202	2475461	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030003022	Ga0609993_01_2333455_2334816	DHA2_family_lincomycin_resistance_protein-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	2333455	2334816	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030001957	Ga0609993_01_1252586_1254019	EmrB/QacA_subfamily_drug_resistance_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	1252586	1254019	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030001089	Ga0609993_01_392596_393237	MFS_family_permease	8030000678	Enterococcus_faecalis_AKSZ-208	392596	393237	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030001029	Ga0609993_01_334176_335651	EmrB/QacA_subfamily_drug_resistance_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	334176	335651	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030001304	Ga0609993_01_604865_606331	EmrB/QacA_subfamily_drug_resistance_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	604865	606331	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030001587	Ga0609993_01_886900_888096	DHA1_family_multidrug_resistance_protein-like_MFS_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	886900	888096	SAMN27545017
COG0477	G E P R	MFS_family_permease	8030003678	Ga0609993_03_62064_63203	MFS_family_permease	8030000678	Enterococcus_faecalis_AKSZ-208	62064	63203	SAMN27545017
COG0480	J	Translation_elongation_factor_EF-G,_a_GTPase	8030000840	Ga0609993_01_170152_172233	elongation_factor_G	8030000678	Enterococcus_faecalis_AKSZ-208	170152	172233	SAMN27545017
COG0480	J	Translation_elongation_factor_EF-G,_a_GTPase	8030003505	Ga0609993_02_4912_6831	ribosomal_protection_tetracycline_resistance_protein	8030000678	Enterococcus_faecalis_AKSZ-208	4912	6831	SAMN27545017
COG0481	J	Translation_elongation_factor_EF-4,_membrane-bound_GTPase	8030002672	Ga0609993_01_1968958_1970793	GTP-binding_protein_LepA	8030000678	Enterococcus_faecalis_AKSZ-208	1968958	1970793	SAMN27545017
COG0482	J	tRNA_U34_2-thiouridine_synthase_MnmA/TrmU,_contains_the_PP-loop_ATPase_domain	8030002499	Ga0609993_01_1787198_1788322	tRNA-specific_2-thiouridylase	8030000678	Enterococcus_faecalis_AKSZ-208	1787198	1788322	SAMN27545017
COG0483	G	Archaeal_fructose-1,6-bisphosphatase_or_related_enzyme_of_inositol_monophosphatase_family	8030002773	Ga0609993_01_2078635_2079417	myo-inositol-1(or_4)-monophosphatase	8030000678	Enterococcus_faecalis_AKSZ-208	2078635	2079417	SAMN27545017
COG0484	O	DnaJ-class_molecular_chaperone_with_C-terminal_Zn_finger_domain	8030001880	Ga0609993_01_1174257_1175426	molecular_chaperone_DnaJ	8030000678	Enterococcus_faecalis_AKSZ-208	1174257	1175426	SAMN27545017
COG0486	J	tRNA_U34_5-carboxymethylaminomethyl_modifying_GTPase_MnmE/TrmE	8030003479	Ga0609993_01_2806892_2808289	tRNA_modification_GTPase	8030000678	Enterococcus_faecalis_AKSZ-208	2806892	2808289	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030003788	Ga0609993_06_37192_39105	ATP-binding_cassette_subfamily_F_protein_3	8030000678	Enterococcus_faecalis_AKSZ-208	37192	39105	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030002092	Ga0609993_01_1390895_1392790	ATP-binding_cassette_subfamily_F_protein_uup	8030000678	Enterococcus_faecalis_AKSZ-208	1390895	1392790	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030002895	Ga0609993_01_2199307_2201253	ATP-binding_cassette_subfamily_F_protein_3	8030000678	Enterococcus_faecalis_AKSZ-208	2199307	2201253	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030000692	Ga0609993_01_17618_19249	ATPase_subunit_of_ABC_transporter_with_duplicated_ATPase_domains	8030000678	Enterococcus_faecalis_AKSZ-208	17618	19249	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030002506	Ga0609993_01_1794032_1795570	ATPase_subunit_of_ABC_transporter_with_duplicated_ATPase_domains	8030000678	Enterococcus_faecalis_AKSZ-208	1794032	1795570	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030002971	Ga0609993_01_2284346_2285842	lincosamide_and_streptogramin_A_transport_system_ATP-binding/permease_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2284346	2285842	SAMN27545017
COG0488	R	ATPase_components_of_ABC_transporters_with_duplicated_ATPase_domains	8030002003	Ga0609993_01_1298806_1300254	macrolide_transport_system_ATP-binding/permease_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1298806	1300254	SAMN27545017
COG0489	D	Chromosome_partitioning_ATPase,_Mrp_family,_contains_Fe-S_cluster	8030003545	Ga0609993_02_41431_42129	capsular_exopolysaccharide_synthesis_family_protein	8030000678	Enterococcus_faecalis_AKSZ-208	41431	42129	SAMN27545017
COG0490	T P	K+/H+_antiporter_YhaU,_regulatory_subunit_KhtT	8030002896	Ga0609993_01_2201268_2201900	K+/H+_antiporter_YhaU_regulatory_subunit_KhtT	8030000678	Enterococcus_faecalis_AKSZ-208	2201268	2201900	SAMN27545017
COG0491	R	Glyoxylase_or_a_related_metal-dependent_hydrolase,_beta-lactamase_superfamily_II	8030002744	Ga0609993_01_2048167_2048793	hydroxyacylglutathione_hydrolase	8030000678	Enterococcus_faecalis_AKSZ-208	2048167	2048793	SAMN27545017
COG0492	O	Thioredoxin_reductase	8030001920	Ga0609993_01_1212253_1213167	thioredoxin_reductase_(NADPH)	8030000678	Enterococcus_faecalis_AKSZ-208	1212253	1213167	SAMN27545017
COG0492	O	Thioredoxin_reductase	8030003097	Ga0609993_01_2399611_2400621	thioredoxin_reductase	8030000678	Enterococcus_faecalis_AKSZ-208	2399611	2400621	SAMN27545017
COG0492	O	Thioredoxin_reductase	8030002989	Ga0609993_01_2301302_2302984	thioredoxin_reductase_(NADPH)	8030000678	Enterococcus_faecalis_AKSZ-208	2301302	2302984	SAMN27545017
COG0493	E R	NADPH-dependent_glutamate_synthase_beta_chain_or_related_oxidoreductase<<>>COG1145	8030002845	Ga0609993_01_2148375_2151380	putative_selenate_reductase	8030000678	Enterococcus_faecalis_AKSZ-208	2148375	2151380	SAMN27545017
COG0493	E R	NADPH-dependent_glutamate_synthase_beta_chain_or_related_oxidoreductase	8030002825	Ga0609993_01_2127844_2129262	glutamate_synthase_(NADPH/NADH)_small_chain	8030000678	Enterococcus_faecalis_AKSZ-208	2127844	2129262	SAMN27545017
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8030002951	Ga0609993_01_2263694_2264278	ADP-ribose_pyrophosphatase	8030000678	Enterococcus_faecalis_AKSZ-208	2263694	2264278	SAMN27545017
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8030001713	Ga0609993_01_1008394_1008840	8-oxo-dGTP_diphosphatase	8030000678	Enterococcus_faecalis_AKSZ-208	1008394	1008840	SAMN27545017
COG0494	V	8-oxo-dGTP_pyrophosphatase_MutT_and_related_house-cleaning_NTP_pyrophosphohydrolases,_NUDIX_family	8030001295	Ga0609993_01_596797_597204	8-oxo-dGTP_diphosphatase	8030000678	Enterococcus_faecalis_AKSZ-208	596797	597204	SAMN27545017
COG0495	J	Leucyl-tRNA_synthetase	8030001320	Ga0609993_01_621589_624003	leucyl-tRNA_synthetase	8030000678	Enterococcus_faecalis_AKSZ-208	621589	624003	SAMN27545017
COG0497	L	DNA_repair_ATPase_RecN	8030001527	Ga0609993_01_822202_823887	DNA_repair_protein_RecN_(Recombination_protein_N)	8030000678	Enterococcus_faecalis_AKSZ-208	822202	823887	SAMN27545017
COG0498	E	Threonine_synthase	8030002729	Ga0609993_01_2030946_2032001	threonine_synthase	8030000678	Enterococcus_faecalis_AKSZ-208	2030946	2032001	SAMN27545017
COG0500	Q R	SAM-dependent_methyltransferase	8030002921	Ga0609993_01_2229806_2230651	23S_rRNA_(guanine745-N1)-methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	2229806	2230651	SAMN27545017
COG0500	Q R	SAM-dependent_methyltransferase	8030001674	Ga0609993_01_968724_969458	SAM-dependent_methyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	968724	969458	SAMN27545017
COG0501	O	Zn-dependent_protease_with_chaperone_function	8030001172	Ga0609993_01_462073_462921	Zn-dependent_protease_with_chaperone_function	8030000678	Enterococcus_faecalis_AKSZ-208	462073	462921	SAMN27545017
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8030000729	Ga0609993_01_56716_57537	purine_operon_repressor	8030000678	Enterococcus_faecalis_AKSZ-208	56716	57537	SAMN27545017
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8030002680	Ga0609993_01_1980332_1980913	xanthine_phosphoribosyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1980332	1980913	SAMN27545017
COG0503	F	Adenine/guanine_phosphoribosyltransferase_or_related_PRPP-binding_protein	8030002209	Ga0609993_01_1508014_1508526	adenine_phosphoribosyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1508014	1508526	SAMN27545017
COG0504	F	CTP_synthase_(UTP-ammonia_lyase)	8030001719	Ga0609993_01_1013689_1015299	CTP_synthase	8030000678	Enterococcus_faecalis_AKSZ-208	1013689	1015299	SAMN27545017
COG0505	E F	Carbamoylphosphate_synthase_small_subunit	8030002237	Ga0609993_01_1538155_1539258	carbamoyl-phosphate_synthase_small_subunit	8030000678	Enterococcus_faecalis_AKSZ-208	1538155	1539258	SAMN27545017
COG0507	L	ATP-dependent_exoDNAse_(exonuclease_V),_alpha_subunit,_helicase_superfamily_I	8030002917	Ga0609993_01_2225490_2228099	exodeoxyribonuclease_V_alpha_subunit	8030000678	Enterococcus_faecalis_AKSZ-208	2225490	2228099	SAMN27545017
COG0508	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component	8030002179	Ga0609993_01_1481591_1482889	2-oxoisovalerate_dehydrogenase_E2_component_(dihydrolipoyl_transacylase)	8030000678	Enterococcus_faecalis_AKSZ-208	1481591	1482889	SAMN27545017
COG0508	C	Pyruvate/2-oxoglutarate_dehydrogenase_complex,_dihydrolipoamide_acyltransferase_(E2)_component	8030001936	Ga0609993_01_1233012_1234631	pyruvate_dehydrogenase_E2_component_(dihydrolipoamide_acetyltransferase)	8030000678	Enterococcus_faecalis_AKSZ-208	1233012	1234631	SAMN27545017
COG0509	E	Glycine_cleavage_system_H_protein_(lipoate-binding)	8030002801	Ga0609993_01_2100871_2101194	glycine_cleavage_system_H_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2100871	2101194	SAMN27545017
COG0510	H	Thiamine_kinase_and_related_kinases	8030001212	Ga0609993_01_502900_503679	thiamine_kinase-like_enzyme	8030000678	Enterococcus_faecalis_AKSZ-208	502900	503679	SAMN27545017
COG0511	I	Biotin_carboxyl_carrier_protein	8030003074	Ga0609993_01_2380105_2380593	acetyl-CoA_carboxylase_biotin_carboxyl_carrier_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2380105	2380593	SAMN27545017
COG0511	I	Biotin_carboxyl_carrier_protein	8030003492	Ga0609993_01_2823362_2823763	biotin_carboxyl_carrier_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2823362	2823763	SAMN27545017
COG0513	L	Superfamily_II_DNA_and_RNA_helicase	8030001964	Ga0609993_01_1259405_1260754	ATP-dependent_RNA_helicase_CshB	8030000678	Enterococcus_faecalis_AKSZ-208	1259405	1260754	SAMN27545017
COG0513	L	Superfamily_II_DNA_and_RNA_helicase	8030001368	Ga0609993_01_665977_667524	ATP-dependent_RNA_helicase_DeaD	8030000678	Enterococcus_faecalis_AKSZ-208	665977	667524	SAMN27545017
COG0513	L	Superfamily_II_DNA_and_RNA_helicase	8030001553	Ga0609993_01_849412_850713	superfamily_II_DNA/RNA_helicase	8030000678	Enterococcus_faecalis_AKSZ-208	849412	850713	SAMN27545017
COG0514	L	Superfamily_II_DNA_helicase_RecQ	8030002771	Ga0609993_01_2074492_2076261	ATP-dependent_DNA_helicase_RecQ	8030000678	Enterococcus_faecalis_AKSZ-208	2074492	2076261	SAMN27545017
COG0514	L	Superfamily_II_DNA_helicase_RecQ	8030002063	Ga0609993_01_1362841_1364277	ATP-dependent_DNA_helicase_RecQ	8030000678	Enterococcus_faecalis_AKSZ-208	1362841	1364277	SAMN27545017
COG0516	F	IMP_dehydrogenase/GMP_reductase	8030002741	Ga0609993_01_2044108_2045085	GMP_reductase	8030000678	Enterococcus_faecalis_AKSZ-208	2044108	2045085	SAMN27545017
COG0516	F	IMP_dehydrogenase/GMP_reductase	8030003460	Ga0609993_01_2786104_2787585	IMP_dehydrogenase	8030000678	Enterococcus_faecalis_AKSZ-208	2786104	2787585	SAMN27545017
COG0517	T	CBS_domain	8030002982	Ga0609993_01_2294624_2295262	CBS_domain-containing_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2294624	2295262	SAMN27545017
COG0517	T	CBS_domain	8030001569	Ga0609993_01_865377_866006	CBS_domain-containing_protein	8030000678	Enterococcus_faecalis_AKSZ-208	865377	866006	SAMN27545017
COG0517	T	CBS_domain	8030001705	Ga0609993_01_1002081_1002569	CBS_domain-containing_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1002081	1002569	SAMN27545017
COG0519	F	GMP_synthase,_PP-ATPase_domain/subunit<<>>COG0518	8030000812	Ga0609993_01_142359_143921	GMP_synthase_(glutamine-hydrolysing)	8030000678	Enterococcus_faecalis_AKSZ-208	142359	143921	SAMN27545017
COG0520	E	Selenocysteine_lyase/Cysteine_desulfurase	8030003391	Ga0609993_01_2712977_2713696	selenocysteine_lyase/cysteine_desulfurase	8030000678	Enterococcus_faecalis_AKSZ-208	2712977	2713696	SAMN27545017
COG0520	E	Selenocysteine_lyase/Cysteine_desulfurase	8030002704	Ga0609993_01_2008075_2009310	cysteine_desulfurase/selenocysteine_lyase	8030000678	Enterococcus_faecalis_AKSZ-208	2008075	2009310	SAMN27545017
COG0520	E	Selenocysteine_lyase/Cysteine_desulfurase	8030002833	Ga0609993_01_2134306_2135454	cysteine_desulfurase_family_protein	8030000678	Enterococcus_faecalis_AKSZ-208	2134306	2135454	SAMN27545017
COG0521	H	Molybdopterin_biosynthesis_enzyme_MoaB	8030001986	Ga0609993_01_1279953_1280435	molybdopterin_adenylyltransferase	8030000678	Enterococcus_faecalis_AKSZ-208	1279953	1280435	SAMN27545017
COG0522	J	Ribosomal_protein_S4_or_related_protein	8030003244	Ga0609993_01_2559232_2559843	small_subunit_ribosomal_protein_S4	8030000678	Enterococcus_faecalis_AKSZ-208	2559232	2559843	SAMN27545017
COG0523	R	GTPase,_G3E_family	8030003372	Ga0609993_01_2692921_2693895	G3E_family_GTPase	8030000678	Enterococcus_faecalis_AKSZ-208	2692921	2693895	SAMN27545017
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8030001363	Ga0609993_01_660427_661446	2-dehydro-3-deoxygluconokinase	8030000678	Enterococcus_faecalis_AKSZ-208	660427	661446	SAMN27545017
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8030001033	Ga0609993_01_337957_338964	2-dehydro-3-deoxygluconokinase	8030000678	Enterococcus_faecalis_AKSZ-208	337957	338964	SAMN27545017
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8030003138	Ga0609993_01_2442693_2443604	ribokinase	8030000678	Enterococcus_faecalis_AKSZ-208	2442693	2443604	SAMN27545017
COG0525	J	Valyl-tRNA_synthetase	8030003127	Ga0609993_01_2431814_2434456	valyl-tRNA_synthetase	8030000678	Enterococcus_faecalis_AKSZ-208	2431814	2434456	SAMN27545017
COG0526	O	Thiol-disulfide_isomerase_or_thioredoxin	8030003212	Ga0609993_01_2531945_2532259	thiol-disulfide_isomerase/thioredoxin	8030000678	Enterococcus_faecalis_AKSZ-208	2531945	2532259	SAMN27545017
COG0526	O	Thiol-disulfide_isomerase_or_thioredoxin	8030000789	Ga0609993_01_126117_126596	predicted_bacteriocin_transport_accessory_protein	8030000678	Enterococcus_faecalis_AKSZ-208	126117	126596	SAMN27545017
COG0526	O	Thiol-disulfide_isomerase_or_thioredoxin	8030001995	Ga0609993_01_1289989_1290303	thioredoxin_1	8030000678	Enterococcus_faecalis_AKSZ-208	1289989	1290303	SAMN27545017
COG0527	E	Aspartokinase	8030000978	Ga0609993_01_275797_277149	aspartate_kinase	8030000678	Enterococcus_faecalis_AKSZ-208	275797	277149	SAMN27545017
COG0528	F	Uridylate_kinase	8030002708	Ga0609993_01_2012309_2013034	uridylate_kinase	8030000678	Enterococcus_faecalis_AKSZ-208	2012309	2013034	SAMN27545017
COG0530	P	Ca2+/Na+_antiporter	8030002550	Ga0609993_01_1843159_1844460	Ca2+/Na+_antiporter	8030000678	Enterococcus_faecalis_AKSZ-208	1843159	1844460	SAMN27545017
COG0531	E	Amino_acid_transporter	8030001253	Ga0609993_01_549049_550425	amino_acid_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	549049	550425	SAMN27545017
COG0531	E	Amino_acid_transporter	8030001383	Ga0609993_01_680770_682593	amino_acid_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	680770	682593	SAMN27545017
COG0531	E	Amino_acid_transporter	8030002479	Ga0609993_01_1761733_1763061	APA_family_basic_amino_acid/polyamine_antiporter	8030000678	Enterococcus_faecalis_AKSZ-208	1761733	1763061	SAMN27545017
COG0531	E	Amino_acid_transporter	8030002963	Ga0609993_01_2277448_2278947	amino_acid_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	2277448	2278947	SAMN27545017
COG0531	E	Amino_acid_transporter	8030002692	Ga0609993_01_1992463_1993968	amino_acid_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	1992463	1993968	SAMN27545017
COG0531	E	Amino_acid_transporter	8030001451	Ga0609993_01_753389_754780	APA_family_basic_amino_acid/polyamine_antiporter	8030000678	Enterococcus_faecalis_AKSZ-208	753389	754780	SAMN27545017
COG0531	E	Amino_acid_transporter	8030001157	Ga0609993_01_449337_450755	amino_acid_transporter	8030000678	Enterococcus_faecalis_AKSZ-208	449337	450755	SAMN27545017
COG0532	J	Translation_initiation_factor_IF-2,_a_GTPase	8030001842	Ga0609993_01_1139829_1142225	translation_initiation_factor_IF-2	8030000678	Enterococcus_faecalis_AKSZ-208	1139829	1142225	SAMN27545017
COG0533	J	tRNA_A37_threonylcarbamoyltransferase_TsaD	8030002782	Ga0609993_01_2084718_2085764	N6-L-threonylcarbamoyladenine_synthase	8030000678	Enterococcus_faecalis_AKSZ-208	2084718	2085764	SAMN27545017
COG0534	V	Na+-driven_multidrug_efflux_pump	8030001181	Ga0609993_01_469652_470992	putative_MATE_family_efflux_protein	8030000678	Enterococcus_faecalis_AKSZ-208	469652	470992	SAMN27545017
COG0534	V	Na+-driven_multidrug_efflux_pump	8030001141	Ga0609993_01_434067_434909	putative_MATE_family_efflux_protein	8030000678	Enterococcus_faecalis_AKSZ-208	434067	434909	SAMN27545017
COG0536	L D	GTPase_involved_in_cell_partioning_and_DNA_repair	8030002046	Ga0609993_01_1348131_1349447	GTP-binding_protein	8030000678	Enterococcus_faecalis_AKSZ-208	1348131	1349447	SAMN27545017
COG0537	F R	Diadenosine_tetraphosphate_(Ap4A)_hydrolase_or_other_HIT_family_hydrolase	8030001209	Ga0609993_01_500180_500605	histidine_triad_(HIT)_family_protein	8030000678	Enterococcus_faecalis_AKSZ-208	500180	500605	SAMN27545017
COG0539	J	Ribosomal_protein_S1	8030002066	Ga0609993_01_1366004_1367215	small_subunit_ribosomal_protein_S1	8030000678	Enterococcus_faecalis_AKSZ-208	1366004	1367215	SAMN27545017
COG0540	F	Aspartate_carbamoyltransferase,_catalytic_chain	8030002239	Ga0609993_01_1540529_1541455	aspartate_carbamoyltransferase_catalytic_subunit	8030000678	Enterococcus_faecalis_AKSZ-208	1540529	1541455	SAMN27545017
COG0541	U	Signal_recognition_particle_GTPase	8030002220	Ga0609993_01_1517238_1518656	signal_recognition_particle_subunit_SRP54	8030000678	Enterococcus_faecalis_AKSZ-208	1517238	1518656	SAMN27545017
