COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG0520	E	Selenocysteine_lyase/Cysteine_desulfurase	8019253201	Ga0599599_01_1928012_1929247	cysteine_desulfurase/selenocysteine_lyase	8019251303	Enterococcus_faecalis_661	1928012	1929247	SAMN23424737
COG0521	H	Molybdopterin_biosynthesis_enzyme_MoaB	8019252518	Ga0599599_01_1209540_1210022	molybdopterin_adenylyltransferase	8019251303	Enterococcus_faecalis_661	1209540	1210022	SAMN23424737
COG0522	J	Ribosomal_protein_S4_or_related_protein	8019253784	Ga0599599_01_2501878_2502489	small_subunit_ribosomal_protein_S4	8019251303	Enterococcus_faecalis_661	2501878	2502489	SAMN23424737
COG0523	R	GTPase,_G3E_family	8019253913	Ga0599599_01_2636916_2637890	G3E_family_GTPase	8019251303	Enterococcus_faecalis_661	2636916	2637890	SAMN23424737
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8019251635	Ga0599599_01_326254_327261	2-dehydro-3-deoxygluconokinase	8019251303	Enterococcus_faecalis_661	326254	327261	SAMN23424737
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8019253165	Ga0599599_01_1879301_1880335	5-dehydro-2-deoxygluconokinase	8019251303	Enterococcus_faecalis_661	1879301	1880335	SAMN23424737
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8019253690	Ga0599599_01_2401014_2401925	ribokinase	8019251303	Enterococcus_faecalis_661	2401014	2401925	SAMN23424737
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family	8019251889	Ga0599599_01_586051_587061	2-dehydro-3-deoxygluconokinase	8019251303	Enterococcus_faecalis_661	586051	587061	SAMN23424737
COG0524	G	Sugar_or_nucleoside_kinase,_ribokinase_family<<>>COG1609	8019252914	Ga0599599_01_1618597_1620510	ribokinase	8019251303	Enterococcus_faecalis_661	1618597	1620510	SAMN23424737
COG0525	J	Valyl-tRNA_synthetase	8019253679	Ga0599599_01_2390136_2392778	valyl-tRNA_synthetase	8019251303	Enterococcus_faecalis_661	2390136	2392778	SAMN23424737
COG0526	O	Thiol-disulfide_isomerase_or_thioredoxin	8019252527	Ga0599599_01_1219576_1219890	thioredoxin_1	8019251303	Enterococcus_faecalis_661	1219576	1219890	SAMN23424737
COG0526	O	Thiol-disulfide_isomerase_or_thioredoxin	8019253760	Ga0599599_01_2481467_2481781	thiol-disulfide_isomerase/thioredoxin	8019251303	Enterococcus_faecalis_661	2481467	2481781	SAMN23424737
COG0527	E	Aspartokinase	8019251581	Ga0599599_01_265498_266850	aspartate_kinase	8019251303	Enterococcus_faecalis_661	265498	266850	SAMN23424737
COG0528	F	Uridylate_kinase	8019253205	Ga0599599_01_1932246_1932971	uridylate_kinase	8019251303	Enterococcus_faecalis_661	1932246	1932971	SAMN23424737
COG0530	P	Ca2+/Na+_antiporter	8019253098	Ga0599599_01_1800486_1801787	Ca2+/Na+_antiporter	8019251303	Enterococcus_faecalis_661	1800486	1801787	SAMN23424737
COG0530	P	Ca2+/Na+_antiporter	8019252164	Ga0599599_01_862767_863060	Ca2+/Na+_antiporter	8019251303	Enterococcus_faecalis_661	862767	863060	SAMN23424737
COG0531	E	Amino_acid_transporter	8019251794	Ga0599599_01_490109_491485	amino_acid_transporter	8019251303	Enterococcus_faecalis_661	490109	491485	SAMN23424737
COG0531	E	Amino_acid_transporter	8019253193	Ga0599599_01_1914767_1916224	amino_acid_transporter	8019251303	Enterococcus_faecalis_661	1914767	1916224	SAMN23424737
COG0531	E	Amino_acid_transporter	8019251907	Ga0599599_01_606393_608216	amino_acid_transporter	8019251303	Enterococcus_faecalis_661	606393	608216	SAMN23424737
COG0531	E	Amino_acid_transporter	8019251688	Ga0599599_01_381119_382537	amino_acid_transporter	8019251303	Enterococcus_faecalis_661	381119	382537	SAMN23424737
COG0531	E	Amino_acid_transporter	8019253031	Ga0599599_01_1720566_1721894	APA_family_basic_amino_acid/polyamine_antiporter	8019251303	Enterococcus_faecalis_661	1720566	1721894	SAMN23424737
COG0531	E	Amino_acid_transporter	8019253462	Ga0599599_01_2202367_2203866	amino_acid_transporter	8019251303	Enterococcus_faecalis_661	2202367	2203866	SAMN23424737
COG0531	E	Amino_acid_transporter	8019251973	Ga0599599_01_677952_679343	APA_family_basic_amino_acid/polyamine_antiporter	8019251303	Enterococcus_faecalis_661	677952	679343	SAMN23424737
COG0532	J	Translation_initiation_factor_IF-2,_a_GTPase	8019252391	Ga0599599_01_1078032_1080428	translation_initiation_factor_IF-2	8019251303	Enterococcus_faecalis_661	1078032	1080428	SAMN23424737
COG0533	J	tRNA_A37_threonylcarbamoyltransferase_TsaD	8019253274	Ga0599599_01_2000467_2001513	N6-L-threonylcarbamoyladenine_synthase	8019251303	Enterococcus_faecalis_661	2000467	2001513	SAMN23424737
COG0534	V	Na+-driven_multidrug_efflux_pump	8019251713	Ga0599599_01_401436_402776	putative_MATE_family_efflux_protein	8019251303	Enterococcus_faecalis_661	401436	402776	SAMN23424737
COG0536	L D	GTPase_involved_in_cell_partioning_and_DNA_repair	8019252579	Ga0599599_01_1278024_1279340	GTP-binding_protein	8019251303	Enterococcus_faecalis_661	1278024	1279340	SAMN23424737
COG0537	F R	Diadenosine_tetraphosphate_(Ap4A)_hydrolase_or_other_HIT_family_hydrolase	8019251740	Ga0599599_01_431964_432389	histidine_triad_(HIT)_family_protein	8019251303	Enterococcus_faecalis_661	431964	432389	SAMN23424737
COG0539	J	Ribosomal_protein_S1	8019252599	Ga0599599_01_1295897_1297108	small_subunit_ribosomal_protein_S1	8019251303	Enterococcus_faecalis_661	1295897	1297108	SAMN23424737
COG0540	F	Aspartate_carbamoyltransferase,_catalytic_chain	8019252762	Ga0599599_01_1462955_1463881	aspartate_carbamoyltransferase_catalytic_subunit	8019251303	Enterococcus_faecalis_661	1462955	1463881	SAMN23424737
COG0541	U	Signal_recognition_particle_GTPase	8019252743	Ga0599599_01_1439664_1441082	signal_recognition_particle_subunit_SRP54	8019251303	Enterococcus_faecalis_661	1439664	1441082	SAMN23424737
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	8019253980	Ga0599599_01_2710513_2713008	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpC	8019251303	Enterococcus_faecalis_661	2710513	2713008	SAMN23424737
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	8019251769	Ga0599599_01_459203_461443	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpE	8019251303	Enterococcus_faecalis_661	459203	461443	SAMN23424737
COG0542	O	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpA	8019253176	Ga0599599_01_1895101_1897707	ATP-dependent_Clp_protease_ATP-binding_subunit_ClpB	8019251303	Enterococcus_faecalis_661	1895101	1897707	SAMN23424737
COG0543	C H	NAD(P)H-flavin_reductase	8019253326	Ga0599599_01_2058248_2059087	ferredoxin--NADP+_reductase	8019251303	Enterococcus_faecalis_661	2058248	2059087	SAMN23424737
COG0543	C H	NAD(P)H-flavin_reductase	8019252758	Ga0599599_01_1456500_1457291	dihydroorotate_dehydrogenase_electron_transfer_subunit	8019251303	Enterococcus_faecalis_661	1456500	1457291	SAMN23424737
COG0544	O	FKBP-type_peptidyl-prolyl_cis-trans_isomerase_(trigger_factor)	8019251776	Ga0599599_01_468691_469974	trigger_factor	8019251303	Enterococcus_faecalis_661	468691	469974	SAMN23424737
COG0546	C	Phosphoglycolate_phosphatase,_HAD_superfamily	8019253665	Ga0599599_01_2374541_2375266	phosphoglycolate_phosphatase	8019251303	Enterococcus_faecalis_661	2374541	2375266	SAMN23424737
COG0546	C	Phosphoglycolate_phosphatase,_HAD_superfamily	8019253283	Ga0599599_01_2010207_2010938	phosphoglycolate_phosphatase	8019251303	Enterococcus_faecalis_661	2010207	2010938	SAMN23424737
COG0549	E	Carbamate_kinase	8019253340	Ga0599599_01_2071016_2071960	carbamate_kinase	8019251303	Enterococcus_faecalis_661	2071016	2071960	SAMN23424737
COG0549	E	Carbamate_kinase	8019251796	Ga0599599_01_492587_493516	carbamate_kinase	8019251303	Enterococcus_faecalis_661	492587	493516	SAMN23424737
COG0549	E	Carbamate_kinase	8019251599	Ga0599599_01_287558_288496	carbamate_kinase	8019251303	Enterococcus_faecalis_661	287558	288496	SAMN23424737
COG0549	E	Carbamate_kinase	8019251395	Ga0599599_01_109704_110636	carbamate_kinase	8019251303	Enterococcus_faecalis_661	109704	110636	SAMN23424737
COG0550	L	DNA_topoisomerase_IA<<>>COG1594	8019253045	Ga0599599_01_1740970_1743051	DNA_topoisomerase-3	8019251303	Enterococcus_faecalis_661	1740970	1743051	SAMN23424737
COG0550	L	DNA_topoisomerase_IA	8019252695	Ga0599599_01_1395905_1397983	DNA_topoisomerase-1	8019251303	Enterococcus_faecalis_661	1395905	1397983	SAMN23424737
COG0552	U	Signal_recognition_particle_GTPase	8019253807	Ga0599599_01_2527731_2529059	fused_signal_recognition_particle_receptor	8019251303	Enterococcus_faecalis_661	2527731	2529059	SAMN23424737
COG0553	K L	Superfamily_II_DNA_or_RNA_helicase,_SNF2_family	8019253442	Ga0599599_01_2178162_2181359	SNF2_family_DNA_or_RNA_helicase	8019251303	Enterococcus_faecalis_661	2178162	2181359	SAMN23424737
COG0554	C	Glycerol_kinase	8019252920	Ga0599599_01_1626679_1628184	glycerol_kinase	8019251303	Enterococcus_faecalis_661	1626679	1628184	SAMN23424737
COG0555	P	ABC-type_sulfate_transport_system,_permease_component	8019253771	Ga0599599_01_2490902_2491132	ABC-type_sulfate_transport_system_permease_component	8019251303	Enterococcus_faecalis_661	2490902	2491132	SAMN23424737
COG0556	L	Excinuclease_UvrABC_helicase_subunit_UvrB	8019251820	Ga0599599_01_518985_520982	excinuclease_ABC_subunit_B	8019251303	Enterococcus_faecalis_661	518985	520982	SAMN23424737
COG0557	K	Exoribonuclease_R	8019253378	Ga0599599_01_2111667_2114036	ribonuclease_R	8019251303	Enterococcus_faecalis_661	2111667	2114036	SAMN23424737
COG0558	I	Phosphatidylglycerophosphate_synthase	8019253863	Ga0599599_01_2584827_2585405	CDP-diacylglycerol--glycerol-3-phosphate_3-phosphatidyltransferase	8019251303	Enterococcus_faecalis_661	2584827	2585405	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019251616	Ga0599599_01_307150_307983	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	307150	307983	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019251999	Ga0599599_01_707637_708506	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	707637	708506	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019252377	Ga0599599_01_1061600_1062379	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	1061600	1062379	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019253781	Ga0599599_01_2499240_2500019	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	2499240	2500019	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019252264	Ga0599599_01_947071_947883	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	947071	947883	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019253808	Ga0599599_01_2529062_2529889	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	2529062	2529889	SAMN23424737
COG0561	H R	Hydroxymethylpyrimidine_pyrophosphatase_and_other_HAD_family_phosphatases	8019252093	Ga0599599_01_799549_800352	Cof_subfamily_protein_(haloacid_dehalogenase_superfamily)	8019251303	Enterococcus_faecalis_661	799549	800352	SAMN23424737
COG0562	M	UDP-galactopyranose_mutase	8019253289	Ga0599599_01_2014896_2016035	UDP-galactopyranose_mutase	8019251303	Enterococcus_faecalis_661	2014896	2016035	SAMN23424737
COG0563	F	Adenylate_kinase_or_related_kinase	8019251471	Ga0599599_01_178636_179286	adenylate_kinase	8019251303	Enterococcus_faecalis_661	178636	179286	SAMN23424737
COG0563	F	Adenylate_kinase_or_related_kinase	8019252143	Ga0599599_01_843804_844298	adenylate_kinase_family_enzyme	8019251303	Enterococcus_faecalis_661	843804	844298	SAMN23424737
COG0563	F	Adenylate_kinase_or_related_kinase	8019254093	Ga0599599_02_46405_47025	adenylate_kinase	8019251303	Enterococcus_faecalis_661	46405	47025	SAMN23424737
COG0564	J	Pseudouridylate_synthase,_23S_rRNA-_or_tRNA-specific	8019252766	Ga0599599_01_1466070_1466975	23S_rRNA_pseudouridine1911/1915/1917_synthase	8019251303	Enterococcus_faecalis_661	1466070	1466975	SAMN23424737
COG0564	J	Pseudouridylate_synthase,_23S_rRNA-_or_tRNA-specific	8019253424	Ga0599599_01_2159044_2159937	23S_rRNA_pseudouridine1911/1915/1917_synthase	8019251303	Enterococcus_faecalis_661	2159044	2159937	SAMN23424737
COG0564	J	Pseudouridylate_synthase,_23S_rRNA-_or_tRNA-specific	8019251732	Ga0599599_01_421551_422414	23S_rRNA_pseudouridine1911/1915/1917_synthase	8019251303	Enterococcus_faecalis_661	421551	422414	SAMN23424737
COG0566	J	tRNA_G18_(ribose-2'-O)-methylase_SpoU	8019251346	Ga0599599_01_50282_51139	23S_rRNA_(guanosine2251-2'-O)-methyltransferase	8019251303	Enterococcus_faecalis_661	50282	51139	SAMN23424737
COG0566	J	tRNA_G18_(ribose-2'-O)-methylase_SpoU	8019253209	Ga0599599_01_1935642_1936418	TrmH_family_RNA_methyltransferase	8019251303	Enterococcus_faecalis_661	1935642	1936418	SAMN23424737
COG0568	K	DNA-directed_RNA_polymerase,_sigma_subunit_(sigma70/sigma32)	8019252574	Ga0599599_01_1271834_1272940	RNA_polymerase_primary_sigma_factor	8019251303	Enterococcus_faecalis_661	1271834	1272940	SAMN23424737
COG0569	T P	Trk_K+_transport_system,_NAD-binding_component	8019253659	Ga0599599_01_2368850_2369515	trk_system_potassium_uptake_protein_TrkA	8019251303	Enterococcus_faecalis_661	2368850	2369515	SAMN23424737
COG0571	K	dsRNA-specific_ribonuclease	8019253810	Ga0599599_01_2533513_2534205	ribonuclease-3	8019251303	Enterococcus_faecalis_661	2533513	2534205	SAMN23424737
COG0572	F	Uridine_kinase	8019251874	Ga0599599_01_573161_573790	uridine_kinase	8019251303	Enterococcus_faecalis_661	573161	573790	SAMN23424737
COG0573	P	ABC-type_phosphate_transport_system,_permease_component	8019252799	Ga0599599_01_1497637_1498557	phosphate_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1497637	1498557	SAMN23424737
COG0574	G	Phosphoenolpyruvate_synthase/pyruvate_phosphate_dikinase	8019252078	Ga0599599_01_779336_781981	pyruvate,orthophosphate_dikinase	8019251303	Enterococcus_faecalis_661	779336	781981	SAMN23424737
COG0575	I	CDP-diglyceride_synthetase	8019253296	Ga0599599_01_2025572_2026372	phosphatidate_cytidylyltransferase	8019251303	Enterococcus_faecalis_661	2025572	2026372	SAMN23424737
COG0576	O	Molecular_chaperone_GrpE_(heat_shock_protein)	8019252426	Ga0599599_01_1109682_1110221	molecular_chaperone_GrpE	8019251303	Enterococcus_faecalis_661	1109682	1110221	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019251849	Ga0599599_01_552301_553380	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	552301	553380	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019252717	Ga0599599_01_1418987_1420270	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1418987	1420270	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019251629	Ga0599599_01_320485_321714	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	320485	321714	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019253713	Ga0599599_01_2426581_2427789	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	2426581	2427789	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019251676	Ga0599599_01_366598_368487	ABC-type_antimicrobial_peptide_transport_system_permease_subunit	8019251303	Enterococcus_faecalis_661	366598	368487	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019252441	Ga0599599_01_1123408_1126044	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1123408	1126044	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component	8019253033	Ga0599599_01_1723383_1725212	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1723383	1725212	SAMN23424737
COG0577	V	ABC-type_antimicrobial_peptide_transport_system,_permease_component<<>>COG1136	8019252463	Ga0599599_01_1146174_1148513	putative_ABC_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1146174	1148513	SAMN23424737
COG0578	C	Glycerol-3-phosphate_dehydrogenase	8019252919	Ga0599599_01_1624829_1626658	alpha-glycerophosphate_oxidase	8019251303	Enterococcus_faecalis_661	1624829	1626658	SAMN23424737
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019252918	Ga0599599_01_1624102_1624821	glycerol_uptake_facilitator_protein	8019251303	Enterococcus_faecalis_661	1624102	1624821	SAMN23424737
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019252877	Ga0599599_01_1586259_1586969	glycerol_uptake_facilitator_protein	8019251303	Enterococcus_faecalis_661	1586259	1586969	SAMN23424737
COG0580	G	Glycerol_uptake_facilitator_and_related_aquaporins_(Major_Intrinsic_Protein_Family)	8019252313	Ga0599599_01_994739_995404	aquaporin_Z	8019251303	Enterococcus_faecalis_661	994739	995404	SAMN23424737
COG0581	P	ABC-type_phosphate_transport_system,_permease_component	8019252798	Ga0599599_01_1496753_1497637	phosphate_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1496753	1497637	SAMN23424737
COG0582	L X	Integrase	8019254112	Ga0599599_02_63948_64547	integrase	8019251303	Enterococcus_faecalis_661	63948	64547	SAMN23424737
COG0582	L X	Integrase	8019253600	Ga0599599_01_2313501_2314682	integrase	8019251303	Enterococcus_faecalis_661	2313501	2314682	SAMN23424737
COG0582	L X	Integrase	8019252169	Ga0599599_01_866929_868080	integrase	8019251303	Enterococcus_faecalis_661	866929	868080	SAMN23424737
COG0582	L X	Integrase	8019253026	Ga0599599_01_1716464_1717612	integrase	8019251303	Enterococcus_faecalis_661	1716464	1717612	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019252421	Ga0599599_01_1102884_1103759	LysR_family_cyn_operon_transcriptional_activator	8019251303	Enterococcus_faecalis_661	1102884	1103759	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019252420	Ga0599599_01_1101973_1102860	LysR_family_cyn_operon_transcriptional_activator	8019251303	Enterococcus_faecalis_661	1101973	1102860	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019252701	Ga0599599_01_1402850_1403740	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	1402850	1403740	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019251967	Ga0599599_01_672832_673662	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	672832	673662	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019252753	Ga0599599_01_1452384_1453316	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	1452384	1453316	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019253687	Ga0599599_01_2398791_2399675	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	2398791	2399675	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019252851	Ga0599599_01_1552062_1552916	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	1552062	1552916	SAMN23424737
COG0583	K	DNA-binding_transcriptional_regulator,_LysR_family	8019251697	Ga0599599_01_388575_389402	DNA-binding_transcriptional_LysR_family_regulator	8019251303	Enterococcus_faecalis_661	388575	389402	SAMN23424737
COG0584	I	Glycerophosphoryl_diester_phosphodiesterase	8019253084	Ga0599599_01_1783964_1784710	glycerophosphoryl_diester_phosphodiesterase	8019251303	Enterococcus_faecalis_661	1783964	1784710	SAMN23424737
COG0587	L	DNA_polymerase_III,_alpha_subunit	8019252098	Ga0599599_01_804444_807773	DNA_polymerase-3_subunit_alpha	8019251303	Enterococcus_faecalis_661	804444	807773	SAMN23424737
COG0588	G	Phosphoglycerate_mutase_(BPG-dependent)	8019251440	Ga0599599_01_158163_158849	2,3-bisphosphoglycerate-dependent_phosphoglycerate_mutase	8019251303	Enterococcus_faecalis_661	158163	158849	SAMN23424737
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019252965	Ga0599599_01_1673896_1674369	nucleotide-binding_universal_stress_UspA_family_protein	8019251303	Enterococcus_faecalis_661	1673896	1674369	SAMN23424737
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019252129	Ga0599599_01_828834_829259	nucleotide-binding_universal_stress_UspA_family_protein	8019251303	Enterococcus_faecalis_661	828834	829259	SAMN23424737
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019252154	Ga0599599_01_850312_850743	nucleotide-binding_universal_stress_UspA_family_protein	8019251303	Enterococcus_faecalis_661	850312	850743	SAMN23424737
COG0589	T	Nucleotide-binding_universal_stress_protein,__UspA_family	8019253759	Ga0599599_01_2480864_2481319	nucleotide-binding_universal_stress_UspA_family_protein	8019251303	Enterococcus_faecalis_661	2480864	2481319	SAMN23424737
COG0590	J	tRNA(Arg)_A34_adenosine_deaminase_TadA	8019253123	Ga0599599_01_1826118_1826639	tRNA(adenine34)_deaminase	8019251303	Enterococcus_faecalis_661	1826118	1826639	SAMN23424737
COG0592	L	DNA_polymerase_III_sliding_clamp_(beta)_subunit,_PCNA_homolog	8019251304	Ga0599599_01_1546_2676	DNA_polymerase-3_subunit_beta	8019251303	Enterococcus_faecalis_661	1546	2676	SAMN23424737
COG0593	L	Chromosomal_replication_initiation_ATPase_DnaA	8019251303	Ga0599599_01_1_1344	chromosomal_replication_initiator_protein	8019251303	Enterococcus_faecalis_661	1	1344	SAMN23424737
COG0594	J	RNase_P_protein_component	8019254039	Ga0599599_01_2769445_2769801	ribonuclease_P_protein_component	8019251303	Enterococcus_faecalis_661	2769445	2769801	SAMN23424737
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019253653	Ga0599599_01_2363074_2364363	ribonuclease_J	8019251303	Enterococcus_faecalis_661	2363074	2364363	SAMN23424737
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019253672	Ga0599599_01_2381821_2383506	ribonuclease_J	8019251303	Enterococcus_faecalis_661	2381821	2383506	SAMN23424737
COG0595	J	mRNA_degradation_ribonuclease_J1/J2	8019252306	Ga0599599_01_987754_989442	ribonuclease_J	8019251303	Enterococcus_faecalis_661	987754	989442	SAMN23424737
COG0596	H R	Pimeloyl-ACP_methyl_ester_carboxylesterase	8019252082	Ga0599599_01_786204_786938	non-heme_chloroperoxidase	8019251303	Enterococcus_faecalis_661	786204	786938	SAMN23424737
COG0596	H R	Pimeloyl-ACP_methyl_ester_carboxylesterase	8019251646	Ga0599599_01_338165_338989	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate_synthase	8019251303	Enterococcus_faecalis_661	338165	338989	SAMN23424737
COG0597	M U	Lipoprotein_signal_peptidase	8019252767	Ga0599599_01_1466962_1467447	signal_peptidase_II	8019251303	Enterococcus_faecalis_661	1466962	1467447	SAMN23424737
COG0598	P	Mg2+_and_Co2+_transporter_CorA	8019252038	Ga0599599_01_740388_741353	magnesium_transporter	8019251303	Enterococcus_faecalis_661	740388	741353	SAMN23424737
COG0601	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_permease_component	8019251952	Ga0599599_01_661537_662478	oligopeptide_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	661537	662478	SAMN23424737
COG0601	E P	ABC-type_dipeptide/oligopeptide/nickel_transport_system,_permease_component	8019253813	Ga0599599_01_2537293_2538255	peptide/nickel_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	2537293	2538255	SAMN23424737
COG0602	H	Organic_radical_activating_enzyme	8019253503	Ga0599599_01_2243866_2244462	anaerobic_ribonucleoside-triphosphate_reductase_activating_protein	8019251303	Enterococcus_faecalis_661	2243866	2244462	SAMN23424737
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019252716	Ga0599599_01_1417928_1418896	NADPH:quinone_reductase-like_Zn-dependent_oxidoreductase	8019251303	Enterococcus_faecalis_661	1417928	1418896	SAMN23424737
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019251400	Ga0599599_01_114135_115151	alcohol_dehydrogenase	8019251303	Enterococcus_faecalis_661	114135	115151	SAMN23424737
COG0604	C R	NADPH:quinone_reductase_or_related_Zn-dependent_oxidoreductase	8019253410	Ga0599599_01_2145351_2146343	acrylyl-CoA_reductase_(NADPH)	8019251303	Enterococcus_faecalis_661	2145351	2146343	SAMN23424737
COG0605	P	Superoxide_dismutase	8019251660	Ga0599599_01_350594_351202	Fe-Mn_family_superoxide_dismutase	8019251303	Enterococcus_faecalis_661	350594	351202	SAMN23424737
COG0607	P	Rhodanese-related_sulfurtransferase	8019253716	Ga0599599_01_2429791_2430090	rhodanese-related_sulfurtransferase	8019251303	Enterococcus_faecalis_661	2429791	2430090	SAMN23424737
COG0607	P	Rhodanese-related_sulfurtransferase	8019253535	Ga0599599_01_2270563_2270961	rhodanese-related_sulfurtransferase	8019251303	Enterococcus_faecalis_661	2270563	2270961	SAMN23424737
COG0607	P	Rhodanese-related_sulfurtransferase	8019253718	Ga0599599_01_2431733_2432047	rhodanese-related_sulfurtransferase	8019251303	Enterococcus_faecalis_661	2431733	2432047	SAMN23424737
COG0608	L	Single-stranded_DNA-specific_exonuclease,_DHH_superfamily,_may_be_involved_in_archaeal_DNA_replication_intiation<<>>COG4199	8019252733	Ga0599599_01_1430955_1433267	single-stranded-DNA-specific_exonuclease	8019251303	Enterococcus_faecalis_661	1430955	1433267	SAMN23424737
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019251437	Ga0599599_01_154779_155789	iron_complex_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	154779	155789	SAMN23424737
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019252685	Ga0599599_01_1386489_1387496	iron_complex_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	1386489	1387496	SAMN23424737
COG0609	P	ABC-type_Fe3+-siderophore_transport_system,_permease_component	8019251438	Ga0599599_01_155786_156790	iron_complex_transport_system_permease_protein	8019251303	Enterococcus_faecalis_661	155786	156790	SAMN23424737
